#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2,vDiff,oDiff,cnt
aVC,22.652539682539025,2,1360,1,,8,,848,848,3,c,1,1,6,1071,0,,,,,,,,80,3,8,187,8,0,3,9,0,0,0,0,1
aVC,22.670136054421114,2,1361,0,,14,,848,848,3,c,1,1,0,1072,0,,,,,,,,80,3,8,187,14,0,3,9,0,0,-1,0,1
wNC,22.670204081631997,2,1361,1,,14,,848,848,3,c,1,1,-1,1072,0,,,,,,,,80,3,0,187,14,0,3,9,0,0,1,0,1
aVC,22.68598639455717,2,1362,1,,13,,848,848,3,c,1,1,-1,1073,0,,,,,,,,80,3,0,171,13,0,3,9,0,0,0,0,2
aVC,22.702448979591182,2,1363,1,,12,,848,848,3,c,1,1,-1,1074,0,,,,,,,,80,3,0,187,12,0,3,9,0,0,0,0,3
aVC,22.71916099773177,2,1364,2,,11,,848,848,3,c,1,1,-1,1075,0,,,,,,,,80,3,0,187,11,0,3,9,0,0,1,0,1
aVC,22.7524943310651,2,1366,1,,10,,848,848,3,c,1,1,-1,1076,0,,,,,,,,80,3,0,187,10,0,3,9,0,0,-1,0,1
aVC,22.769183673468728,2,1367,1,,9,,848,848,3,c,1,1,-1,1077,0,,,,,,,,80,3,0,187,9,0,3,9,0,0,0,0,2
aVC,22.785873015872355,2,1368,1,,8,,848,848,3,c,1,1,6,1078,0,,,,,,,,80,3,0,187,8,0,3,9,0,0,0,0,1
aVC,22.80365079365013,2,1369,0,,14,,848,848,3,c,1,1,0,1079,0,,,,,,,,80,3,0,187,14,0,3,9,0,0,-1,0,1
evS,22.80365079365013,2,1369,1,,14,,848,848,3,c,1,1,-1,1079,0,,,,,,,,80,3,0,187,14,0,3,9,0,0,1,0,1
aVC,22.819433106575303,2,1370,1,,13,,848,848,3,c,1,1,-1,1080,0,,,,,,,,80,3,0,185,13,0,3,9,0,0,0,0,2
aVC,22.836122448978934,2,1371,1,,12,,848,848,3,c,1,1,-1,1081,0,,,,,,,,80,3,0,185,12,0,3,9,0,0,0,0,3
aVC,22.852834467119525,2,1372,2,,11,,848,848,3,c,1,1,-1,1082,0,,,,,,,,80,3,0,185,11,0,3,9,0,0,1,0,1
aVC,22.88582766439844,2,1374,1,,10,,848,848,3,c,1,1,-1,1083,0,,,,,,,,80,3,0,187,10,0,3,9,0,0,-1,0,1
aVC,22.90251700680207,2,1375,1,,9,,848,848,3,c,1,1,-1,1084,0,,,,,,,,80,3,0,187,9,0,3,9,0,0,0,0,2
aVC,22.9192063492057,2,1376,1,,8,,848,848,3,c,1,1,0,1085,-1,,,,,,,,80,3,0,187,8,0,3,9,0,0,0,-1,1
fCA,22.937074829931326,2,1377,0,,8,,896,896,2,b,1,1,6,1085,0,,,,,,,,128,3,0,187,8,0,3,9,0,0,-1,0,1
aVC,22.93714285714221,2,1377,0,,14,,896,896,2,b,1,1,0,1086,0,,,,,,,,128,3,0,187,14,0,3,9,0,0,0,0,1
ePL,22.937233560090053,2,1377,0,,14,,896,896,2,b,1,1,0,1086,0,,,,,,,,128,3,0,187,14,66,3,9,0,0,0,0,2
evM,22.937278911563975,2,1377,0,,14,,896,896,2,b,1,1,0,1086,0,,,,,,,,128,3,0,187,14,66,0,9,0,0,0,0,3
evS,22.937324263037898,2,1377,1,,14,,896,896,2,b,1,1,-1,1086,0,,,,,,,,128,3,0,187,14,66,0,10,0,0,1,0,1
aVC,22.95308390022611,2,1378,0,,13,,896,896,2,b,1,1,0,1087,0,,,,,,,,128,3,0,185,13,66,0,10,0,0,-1,0,1
wNC,22.95315192743699,2,1378,1,,13,,896,896,2,b,1,1,-1,1087,0,,,,,,,,128,3,8,185,13,66,0,10,0,0,1,0,1
aVC,22.969478458049238,2,1379,1,,12,,896,896,2,b,1,1,-1,1088,0,,,,,,,,128,3,8,171,12,66,0,10,0,0,0,0,2
aVC,22.98616780045287,2,1380,2,,11,,896,896,2,b,1,1,-1,1089,0,,,,,,,,128,3,8,171,11,66,0,10,0,0,1,0,1
aVC,23.019523809523164,2,1382,1,,10,,896,896,2,b,1,1,-1,1090,0,,,,,,,,128,3,8,171,10,66,0,10,0,0,-1,0,1
aVC,23.036213151926795,2,1383,1,,9,,896,896,2,b,1,1,-1,1091,0,,,,,,,,128,3,8,171,9,66,0,10,0,0,0,0,2
aVC,23.052902494330425,2,1384,1,,8,,896,896,2,b,1,1,0,1092,1,,,,,,,,128,3,8,171,8,66,0,10,0,0,0,1,1
fCA,23.070725623582124,2,1385,0,,8,,848,848,3,c,1,1,6,1092,0,,,,,,,,80,3,8,171,8,66,0,10,0,0,-1,0,1
aVC,23.070816326529968,2,1385,0,,14,,848,848,3,c,1,1,0,1093,0,,,,,,,,80,3,8,171,14,66,0,10,0,0,0,0,1
evS,23.070816326529968,2,1385,1,,14,,848,848,3,c,1,1,-1,1093,0,,,,,,,,80,3,8,171,14,66,0,10,0,0,1,0,1
aVC,23.085941043083256,2,1386,1,,13,,848,848,3,c,1,1,-1,1094,0,,,,,,,,80,3,8,185,13,66,0,10,0,0,0,0,2
aVC,23.102335600906386,2,1387,1,,12,,848,848,3,c,1,1,-1,1095,0,,,,,,,,80,3,8,171,12,66,0,10,0,0,0,0,3
aVC,23.119024943310016,2,1388,2,,11,,848,848,3,c,1,1,-1,1096,0,,,,,,,,80,3,8,171,11,66,0,10,0,0,1,0,1
aVC,23.152108843536777,2,1390,1,,10,,848,848,3,c,1,1,-1,1097,0,,,,,,,,80,3,8,171,10,66,0,10,0,0,-1,0,1
aVC,23.168820861677368,2,1391,1,,9,,848,848,3,c,1,1,-1,1098,0,,,,,,,,80,3,8,171,9,66,0,10,0,0,0,0,2
aVC,23.185487528344037,2,1392,1,,8,,848,848,3,c,1,1,6,1099,0,,,,,,,,80,3,8,171,8,66,0,10,0,0,0,0,1
aVC,23.20317460317397,2,1393,0,,14,,848,848,3,c,1,1,0,1100,0,,,,,,,,80,3,8,171,14,66,0,10,0,0,-1,0,1
wNC,23.203265306121814,2,1393,1,,14,,848,848,3,c,1,1,-1,1100,0,,,,,,,,80,3,0,171,14,66,0,10,0,0,1,0,1
aVC,23.218616780044712,2,1394,1,,13,,848,848,3,c,1,1,-1,1101,0,,,,,,,,80,3,0,171,13,66,0,10,0,0,0,0,2
aVC,23.235079365078725,2,1395,1,,12,,848,848,3,c,1,1,-1,1102,0,,,,,,,,80,3,0,187,12,66,0,10,0,0,0,0,3
aVC,23.251768707482352,2,1396,2,,11,,848,848,3,c,1,1,-1,1103,0,,,,,,,,80,3,0,187,11,66,0,10,0,0,1,0,1
aVC,23.28510204081568,2,1398,1,,10,,848,848,3,c,1,1,-1,1104,0,,,,,,,,80,3,0,187,10,66,0,10,0,0,-1,0,1
aVC,23.301791383219307,2,1399,1,,9,,848,848,3,c,1,1,-1,1105,0,,,,,,,,80,3,0,187,9,66,0,10,0,0,0,0,2
aVC,23.318480725622933,2,1400,1,,8,,848,848,3,c,1,1,6,1106,0,,,,,,,,80,3,0,187,8,66,0,10,0,0,0,0,1
aVC,23.336507936507285,2,1401,0,,14,,848,848,3,c,1,1,0,1107,0,,,,,,,,80,3,0,187,14,66,0,10,0,0,-1,0,1
ePL,23.33659863945513,2,1401,0,,14,,848,848,3,c,1,1,0,1107,0,,,,,,,,80,3,0,187,14,0,0,10,0,0,0,0,2
evM,23.33664399092905,2,1401,0,,14,,848,848,3,c,1,1,0,1107,0,,,,,,,,80,3,0,187,14,0,3,10,0,0,0,0,3
evS,23.336689342402973,2,1401,1,,14,,848,848,3,c,1,1,-1,1107,0,,,,,,,,80,3,0,187,14,0,3,9,0,0,1,0,1
aVC,23.35197278911499,2,1402,1,,13,,848,848,3,c,1,1,-1,1108,0,,,,,,,,80,3,0,185,13,0,3,9,0,0,0,0,2
aVC,23.36868480725558,2,1403,1,,12,,848,848,3,c,1,1,-1,1109,0,,,,,,,,80,3,0,185,12,0,3,9,0,0,0,0,3
aVC,23.385374149659206,2,1404,2,,11,,848,848,3,c,1,1,-1,1110,0,,,,,,,,80,3,0,185,11,0,3,9,0,0,1,0,1
aVC,23.41814058956849,2,1406,1,,10,,848,848,3,c,1,1,-1,1111,0,,,,,,,,80,3,0,187,10,0,3,9,0,0,-1,0,1
aVC,23.434829931972118,2,1407,1,,9,,848,848,3,c,1,1,-1,1112,0,,,,,,,,80,3,0,187,9,0,3,9,0,0,0,0,2
aVC,23.451519274375745,2,1408,1,,8,,848,848,3,c,1,1,0,1113,-1,,,,,,,,80,3,0,187,8,0,3,9,0,0,0,-1,1
fCA,23.46997732426236,2,1409,0,,8,,896,896,2,b,1,1,6,1113,0,,,,,,,,128,3,0,187,8,0,3,9,0,0,-1,0,1
aVC,23.470068027210203,2,1409,0,,14,,896,896,2,b,1,1,0,1114,0,,,,,,,,128,3,0,187,14,0,3,9,0,0,0,0,1
ePL,23.470158730158047,2,1409,0,,14,,896,896,2,b,1,1,0,1114,0,,,,,,,,128,3,0,187,14,66,3,9,0,0,0,0,2
evM,23.47020408163197,2,1409,0,,14,,896,896,2,b,1,1,0,1114,0,,,,,,,,128,3,0,187,14,66,0,9,0,0,0,0,3
evS,23.47024943310589,2,1409,1,,14,,896,896,2,b,1,1,-1,1114,0,,,,,,,,128,3,0,187,14,66,0,10,0,0,1,0,1
aVC,23.48560090702879,2,1410,0,,13,,896,896,2,b,1,1,0,1115,0,,,,,,,,128,3,0,185,13,66,0,10,0,0,-1,0,1
wNC,23.485668934239673,2,1410,1,,13,,896,896,2,b,1,1,-1,1115,0,,,,,,,,128,3,8,185,13,66,0,10,0,0,1,0,1
aVC,23.501995464851916,2,1411,1,,12,,896,896,2,b,1,1,-1,1116,0,,,,,,,,128,3,8,171,12,66,0,10,0,0,0,0,2
aVC,23.518684807255543,2,1412,2,,11,,896,896,2,b,1,1,-1,1117,0,,,,,,,,128,3,8,171,11,66,0,10,0,0,1,0,1
aVC,23.552018140588867,2,1414,1,,10,,896,896,2,b,1,1,-1,1118,0,,,,,,,,128,3,8,171,10,66,0,10,0,0,-1,0,1
aVC,23.568707482992494,2,1415,1,,9,,896,896,2,b,1,1,-1,1119,0,,,,,,,,128,3,8,171,9,66,0,10,0,0,0,0,2
aVC,23.585442176870043,2,1416,1,,8,,896,896,2,b,1,1,0,1120,1,,,,,,,,128,3,8,171,8,66,0,10,0,0,0,1,1
fCA,23.60278911564555,2,1417,0,,8,,848,848,3,c,1,1,6,1120,0,,,,,,,,80,3,8,171,8,66,0,10,0,0,-1,0,1
aVC,23.602879818593394,2,1417,0,,14,,848,848,3,c,1,1,0,1121,0,,,,,,,,80,3,8,171,14,66,0,10,0,0,0,0,1
ePL,23.602970521541238,2,1417,0,,14,,848,848,3,c,1,1,0,1121,0,,,,,,,,80,3,8,171,14,0,0,10,0,0,0,0,2
evM,23.60301587301516,2,1417,0,,14,,848,848,3,c,1,1,0,1121,0,,,,,,,,80,3,8,171,14,0,3,10,0,0,0,0,3
evS,23.603061224489082,2,1417,1,,14,,848,848,3,c,1,1,-1,1121,0,,,,,,,,80,3,8,171,14,0,3,9,0,0,1,0,1
aVC,23.618707482992484,2,1418,1,,13,,848,848,3,c,1,1,-1,1122,0,,,,,,,,80,3,8,185,13,0,3,9,0,0,0,0,2
aVC,23.635419501133075,2,1419,1,,12,,848,848,3,c,1,1,-1,1123,0,,,,,,,,80,3,8,185,12,0,3,9,0,0,0,0,3
aVC,23.652108843536702,2,1420,2,,11,,848,848,3,c,1,1,-1,1124,0,,,,,,,,80,3,8,185,11,0,3,9,0,0,1,0,1
aVC,23.68512471655257,2,1422,1,,10,,848,848,3,c,1,1,-1,1125,0,,,,,,,,80,3,8,187,10,0,3,9,0,0,-1,0,1
aVC,23.701814058956195,2,1423,1,,9,,848,848,3,c,1,1,-1,1126,0,,,,,,,,80,3,8,187,9,0,3,9,0,0,0,0,2
aVC,23.718503401359822,2,1424,1,,8,,848,848,3,c,1,1,6,1127,0,,,,,,,,80,3,8,187,8,0,3,9,0,0,0,0,1
aVC,23.73678004535075,2,1425,0,,14,,848,848,3,c,1,1,0,1128,0,,,,,,,,80,3,8,187,14,0,3,9,0,0,-1,0,1
wNC,23.73684807256163,2,1425,1,,14,,848,848,3,c,1,1,-1,1128,0,,,,,,,,80,3,0,187,14,0,3,9,0,0,1,0,1
aVC,23.75199546485188,2,1426,1,,13,,848,848,3,c,1,1,-1,1129,0,,,,,,,,80,3,0,171,13,0,3,9,0,0,0,0,2
aVC,23.768458049885894,2,1427,1,,12,,848,848,3,c,1,1,-1,1130,0,,,,,,,,80,3,0,187,12,0,3,9,0,0,0,0,3
aVC,23.78514739228952,2,1428,2,,11,,848,848,3,c,1,1,-1,1131,0,,,,,,,,80,3,0,187,11,0,3,9,0,0,1,0,1
aVC,23.81850340135981,2,1430,1,,10,,848,848,3,c,1,1,-1,1132,0,,,,,,,,80,3,0,187,10,0,3,9,0,0,-1,0,1
aVC,23.835192743763436,2,1431,1,,9,,848,848,3,c,1,1,-1,1133,0,,,,,,,,80,3,0,187,9,0,3,9,0,0,0,0,2
aVC,23.851904761904024,2,1432,1,,8,,848,848,3,c,1,1,6,1134,0,,,,,,,,80,3,0,187,8,0,3,9,0,0,0,0,1
aVC,23.869750566892684,2,1433,0,,14,,848,848,3,c,1,1,0,1135,0,,,,,,,,80,3,0,187,14,0,3,9,0,0,-1,0,1
evS,23.869750566892684,2,1433,1,,14,,848,848,3,c,1,1,-1,1135,0,,,,,,,,80,3,0,187,14,0,3,9,0,0,1,0,1
aVC,23.885351473922164,2,1434,1,,13,,848,848,3,c,1,1,-1,1136,0,,,,,,,,80,3,0,185,13,0,3,9,0,0,0,0,2
aVC,23.902063492062755,2,1435,1,,12,,848,848,3,c,1,1,-1,1137,0,,,,,,,,80,3,0,185,12,0,3,9,0,0,0,0,3
aVC,23.918752834466382,2,1436,2,,11,,848,848,3,c,1,1,-1,1138,0,,,,,,,,80,3,0,185,11,0,3,9,0,0,1,0,1
aVC,23.95176870748225,2,1438,1,,10,,848,848,3,c,1,1,-1,1139,0,,,,,,,,80,3,0,187,10,0,3,9,0,0,-1,0,1
aVC,23.968458049885875,2,1439,1,,9,,848,848,3,c,1,1,-1,1140,0,,,,,,,,80,3,0,187,9,0,3,9,0,0,0,0,2
aVC,23.9851473922895,2,1440,1,,8,,848,848,3,c,1,1,0,1141,-1,,,,,,,,80,3,0,187,8,0,3,9,0,0,0,-1,1
fCA,24.003560090702194,2,1441,0,,8,,896,896,2,b,1,1,6,1141,0,,,,,,,,128,3,0,187,8,0,3,9,0,0,-1,0,1
aVC,24.00365079365004,2,1441,0,,14,,896,896,2,b,1,1,0,1142,0,,,,,,,,128,3,0,187,14,0,3,9,0,0,0,0,1
ePL,24.003741496597883,2,1441,0,,14,,896,896,2,b,1,1,0,1142,0,,,,,,,,128,3,0,187,14,66,3,9,0,0,0,0,2
evM,24.003786848071805,2,1441,0,,14,,896,896,2,b,1,1,0,1142,0,,,,,,,,128,3,0,187,14,66,0,9,0,0,0,0,3
evS,24.003832199545727,2,1441,1,,14,,896,896,2,b,1,1,-1,1142,0,,,,,,,,128,3,0,187,14,66,0,10,0,0,1,0,1
aVC,24.019206349205593,2,1442,0,,13,,896,896,2,b,1,1,0,1143,0,,,,,,,,128,3,0,185,13,66,0,10,0,0,-1,0,1
wNC,24.019297052153437,2,1442,1,,13,,896,896,2,b,1,1,-1,1143,0,,,,,,,,128,3,8,185,13,66,0,10,0,0,1,0,1
aVC,24.03562358276568,2,1443,1,,12,,896,896,2,b,1,1,-1,1144,0,,,,,,,,128,3,8,171,12,66,0,10,0,0,0,0,2
aVC,24.052312925169307,2,1444,2,,11,,896,896,2,b,1,1,-1,1145,0,,,,,,,,128,3,8,171,11,66,0,10,0,0,1,0,1
aVC,24.085668934239596,2,1446,1,,10,,896,896,2,b,1,1,-1,1146,0,,,,,,,,128,3,8,171,10,66,0,10,0,0,-1,0,1
aVC,24.10233560090626,2,1447,1,,9,,896,896,2,b,1,1,-1,1147,0,,,,,,,,128,3,8,171,9,66,0,10,0,0,0,0,2
aVC,24.11904761904685,2,1448,1,,8,,896,896,2,b,1,1,0,1148,1,,,,,,,,128,3,8,171,8,66,0,10,0,0,0,1,1
fCA,24.13646258503324,2,1449,0,,8,,848,848,3,c,1,1,6,1148,0,,,,,,,,80,3,8,171,8,66,0,10,0,0,-1,0,1
aVC,24.136553287981084,2,1449,0,,14,,848,848,3,c,1,1,0,1149,0,,,,,,,,80,3,8,171,14,66,0,10,0,0,0,0,1
ePL,24.136643990928928,2,1449,0,,14,,848,848,3,c,1,1,0,1149,0,,,,,,,,80,3,8,171,14,0,0,10,0,0,0,0,2
evM,24.13668934240285,2,1449,0,,14,,848,848,3,c,1,1,0,1149,0,,,,,,,,80,3,8,171,14,0,3,10,0,0,0,0,3
evS,24.13673469387677,2,1449,1,,14,,848,848,3,c,1,1,-1,1149,0,,,,,,,,80,3,8,171,14,0,3,9,0,0,1,0,1
aVC,24.152358276643213,2,1450,1,,13,,848,848,3,c,1,1,-1,1150,0,,,,,,,,80,3,8,185,13,0,3,9,0,0,0,0,2
aVC,24.169047619046843,2,1451,1,,12,,848,848,3,c,1,1,-1,1151,0,,,,,,,,80,3,8,185,12,0,3,9,0,0,0,0,3
aVC,24.185759637187434,2,1452,2,,11,,848,848,3,c,1,1,-1,1152,0,,,,,,,,80,3,8,185,11,0,3,9,0,0,1,0,1
aVC,24.218752834466347,2,1454,1,,10,,848,848,3,c,1,1,-1,1153,0,,,,,,,,80,3,8,187,10,0,3,9,0,0,-1,0,1
aVC,24.235442176869977,2,1455,1,,9,,848,848,3,c,1,1,-1,1154,0,,,,,,,,80,3,8,187,9,0,3,9,0,0,0,0,2
aVC,24.252131519273608,2,1456,1,,8,,848,848,3,c,1,1,6,1155,0,,,,,,,,80,3,8,187,8,0,3,9,0,0,0,0,1
aVC,24.26965986394481,2,1457,0,,14,,848,848,3,c,1,1,0,1156,0,,,,,,,,80,3,8,187,14,0,3,9,0,0,-1,0,1
wNC,24.269750566892654,2,1457,1,,14,,848,848,3,c,1,1,-1,1156,0,,,,,,,,80,3,0,187,14,0,3,9,0,0,1,0,1
aVC,24.285532879817826,2,1458,1,,13,,848,848,3,c,1,1,-1,1157,0,,,,,,,,80,3,0,171,13,0,3,9,0,0,0,0,2
aVC,24.3020181405888,2,1459,1,,12,,848,848,3,c,1,1,-1,1158,0,,,,,,,,80,3,0,187,12,0,3,9,0,0,0,0,3
aVC,24.318730158729387,2,1460,2,,11,,848,848,3,c,1,1,-1,1159,0,,,,,,,,80,3,0,187,11,0,3,9,0,0,1,0,1
aVC,24.352063492062715,2,1462,1,,10,,848,848,3,c,1,1,-1,1160,0,,,,,,,,80,3,0,187,10,0,3,9,0,0,-1,0,1
aVC,24.368752834466342,2,1463,1,,9,,848,848,3,c,1,1,-1,1161,0,,,,,,,,80,3,0,187,9,0,3,9,0,0,0,0,2
aVC,24.38544217686997,2,1464,1,,8,,848,848,3,c,1,1,6,1162,0,,,,,,,,80,3,0,187,8,0,3,9,0,0,0,0,1
aVC,24.40403628117836,2,1465,0,,14,,848,848,3,c,1,1,0,1163,0,,,,,,,,80,3,0,187,14,0,3,9,0,0,-1,0,1
evS,24.404240362811013,2,1465,1,,14,,848,848,3,c,1,1,-1,1163,0,,,,,,,,80,3,0,187,14,0,3,9,0,0,1,0,1
aVC,24.418820861677226,2,1466,1,,13,,848,848,3,c,1,1,-1,1164,0,,,,,,,,80,3,0,185,13,0,3,9,0,0,0,0,2
aVC,24.435532879817814,2,1467,1,,12,,848,848,3,c,1,1,-1,1165,0,,,,,,,,80,3,0,185,12,0,3,9,0,0,0,0,3
aVC,24.45222222222144,2,1468,2,,11,,848,848,3,c,1,1,-1,1166,0,,,,,,,,80,3,0,185,11,0,3,9,0,0,1,0,1
aVC,24.485238095237307,2,1470,1,,10,,848,848,3,c,1,1,-1,1167,0,,,,,,,,80,3,0,187,10,0,3,9,0,0,-1,0,1
aVC,24.501904761903972,2,1471,1,,9,,848,848,3,c,1,1,-1,1168,0,,,,,,,,80,3,0,187,9,0,3,9,0,0,0,0,2
aVC,24.51863945578152,2,1472,1,,8,,848,848,3,c,1,1,0,1169,-1,,,,,,,,80,3,0,187,8,0,3,9,0,0,0,-1,1
fCA,24.536530612244107,2,1473,0,,8,,896,896,2,b,1,1,6,1169,0,,,,,,,,128,3,0,187,8,0,3,9,0,0,-1,0,1
aVC,24.53659863945499,2,1473,0,,14,,896,896,2,b,1,1,0,1170,0,,,,,,,,128,3,0,187,14,0,3,9,0,0,0,0,1
ePL,24.536689342402834,2,1473,0,,14,,896,896,2,b,1,1,0,1170,0,,,,,,,,128,3,0,187,14,66,3,9,0,0,0,0,2
evM,24.536734693876756,2,1473,0,,14,,896,896,2,b,1,1,0,1170,0,,,,,,,,128,3,0,187,14,66,0,9,0,0,0,0,3
evS,24.536780045350678,2,1473,1,,14,,896,896,2,b,1,1,-1,1170,0,,,,,,,,128,3,0,187,14,66,0,10,0,0,1,0,1
aVC,24.552562358275853,2,1474,0,,13,,896,896,2,b,1,1,0,1171,0,,,,,,,,128,3,0,185,13,66,0,10,0,0,-1,0,1
wNC,24.552630385486736,2,1474,1,,13,,896,896,2,b,1,1,-1,1171,0,,,,,,,,128,3,8,185,13,66,0,10,0,0,1,0,1
aVC,24.568956916098983,2,1475,1,,12,,896,896,2,b,1,1,-1,1172,0,,,,,,,,128,3,8,171,12,66,0,10,0,0,0,0,2
aVC,24.585646258502614,2,1476,2,,11,,896,896,2,b,1,1,-1,1173,0,,,,,,,,128,3,8,171,11,66,0,10,0,0,1,0,1
aVC,24.61897959183595,2,1478,1,,10,,896,896,2,b,1,1,-1,1174,0,,,,,,,,128,3,8,171,10,66,0,10,0,0,-1,0,1
aVC,24.63566893423958,2,1479,1,,9,,896,896,2,b,1,1,-1,1175,0,,,,,,,,128,3,8,171,9,66,0,10,0,0,0,0,2
aVC,24.65238095238017,2,1480,1,,8,,896,896,2,b,1,1,0,1176,1,,,,,,,,128,3,8,171,8,66,0,10,0,0,0,1,1
fCA,24.66959183673391,2,1481,0,,8,,848,848,3,c,1,1,6,1176,0,,,,,,,,80,3,8,171,8,66,0,10,0,0,-1,0,1
aVC,24.669682539681755,2,1481,0,,14,,848,848,3,c,1,1,0,1177,0,,,,,,,,80,3,8,171,14,66,0,10,0,0,0,0,1
ePL,24.6697732426296,2,1481,0,,14,,848,848,3,c,1,1,0,1177,0,,,,,,,,80,3,8,171,14,0,0,10,0,0,0,0,2
evM,24.66981859410352,2,1481,0,,14,,848,848,3,c,1,1,0,1177,0,,,,,,,,80,3,8,171,14,0,3,10,0,0,0,0,3
evS,24.669863945577443,2,1481,1,,14,,848,848,3,c,1,1,-1,1177,0,,,,,,,,80,3,8,171,14,0,3,9,0,0,1,0,1
aVC,24.68573696145046,2,1482,1,,13,,848,848,3,c,1,1,-1,1178,0,,,,,,,,80,3,8,185,13,0,3,9,0,0,0,0,2
aVC,24.70242630385409,2,1483,1,,12,,848,848,3,c,1,1,-1,1179,0,,,,,,,,80,3,8,185,12,0,3,9,0,0,0,0,3
aVC,24.71911564625772,2,1484,2,,11,,848,848,3,c,1,1,-1,1180,0,,,,,,,,80,3,8,185,11,0,3,9,0,0,1,0,1
aVC,24.752131519273593,2,1486,1,,10,,848,848,3,c,1,1,-1,1181,0,,,,,,,,80,3,8,187,10,0,3,9,0,0,-1,0,1
aVC,24.76882086167722,2,1487,1,,9,,848,848,3,c,1,1,-1,1182,0,,,,,,,,80,3,8,187,9,0,3,9,0,0,0,0,2
aVC,24.785510204080847,2,1488,1,,8,,848,848,3,c,1,1,6,1183,0,,,,,,,,80,3,8,187,8,0,3,9,0,0,0,0,1
aVC,24.80308390022597,2,1489,0,,14,,848,848,3,c,1,1,0,1184,0,,,,,,,,80,3,8,187,14,0,3,9,0,0,-1,0,1
wNC,24.803174603173815,2,1489,1,,14,,848,848,3,c,1,1,-1,1184,0,,,,,,,,80,3,0,187,14,0,3,9,0,0,1,0,1
aVC,24.818956916098987,2,1490,1,,13,,848,848,3,c,1,1,-1,1185,0,,,,,,,,80,3,0,171,13,0,3,9,0,0,0,0,2
aVC,24.835419501133,2,1491,1,,12,,848,848,3,c,1,1,-1,1186,0,,,,,,,,80,3,0,187,12,0,3,9,0,0,0,0,3
aVC,24.852108843536627,2,1492,2,,11,,848,848,3,c,1,1,-1,1187,0,,,,,,,,80,3,0,187,11,0,3,9,0,0,1,0,1
aVC,24.885442176869958,2,1494,1,,10,,848,848,3,c,1,1,-1,1188,0,,,,,,,,80,3,0,187,10,0,3,9,0,0,-1,0,1
aVC,24.902131519273585,2,1495,1,,9,,848,848,3,c,1,1,-1,1189,0,,,,,,,,80,3,0,187,9,0,3,9,0,0,0,0,2
aVC,24.91882086167721,2,1496,1,,8,,848,848,3,c,1,1,6,1190,0,,,,,,,,80,3,0,187,8,0,3,9,0,0,0,0,1
aVC,24.936553287981067,2,1497,0,,14,,848,848,3,c,1,1,0,1191,0,,,,,,,,80,3,0,187,14,0,3,9,0,0,-1,0,1
evS,24.936553287981067,2,1497,1,,14,,848,848,3,c,1,1,-1,1191,0,,,,,,,,80,3,0,187,14,0,3,9,0,0,1,0,1
aVC,24.95238095238016,2,1498,1,,13,,848,848,3,c,1,1,-1,1192,0,,,,,,,,80,3,0,185,13,0,3,9,0,0,0,0,2
aVC,24.96907029478379,2,1499,1,,12,,848,848,3,c,1,1,-1,1193,0,,,,,,,,80,3,0,185,12,0,3,9,0,0,0,0,3
aVC,24.985782312924382,2,1500,2,,11,,848,848,3,c,1,1,-1,1194,0,,,,,,,,80,3,0,185,11,0,3,9,0,0,1,0,1
aVC,25.018775510203294,2,1502,1,,10,,848,848,3,c,1,1,-1,1195,0,,,,,,,,80,3,0,187,10,0,3,9,0,0,-1,0,1
aVC,25.03546485260692,2,1503,1,,9,,848,848,3,c,1,1,-1,1196,0,,,,,,,,80,3,0,187,9,0,3,9,0,0,0,0,2
aVC,25.052154195010548,2,1504,1,,8,,848,848,3,c,1,1,0,1197,-1,,,,,,,,80,3,0,187,8,0,3,9,0,0,0,-1,1
fCA,25.069773242629594,2,1505,0,,8,,896,896,2,b,1,1,6,1197,0,,,,,,,,128,3,0,187,8,0,3,9,0,0,-1,0,1
aVC,25.06986394557744,2,1505,0,,14,,896,896,2,b,1,1,0,1198,0,,,,,,,,128,3,0,187,14,0,3,9,0,0,0,0,1
wNC,25.069954648525282,2,1505,1,,14,,896,896,2,b,1,1,-1,1198,0,,,,,,,,128,3,20,187,14,0,3,9,0,0,1,0,1
aVC,25.08585034013526,2,1506,1,,13,,896,896,2,b,1,1,-1,1199,0,,,,,,,,128,3,20,171,13,0,3,9,0,0,0,0,2
aVC,25.10242630385408,2,1507,0,,12,,896,896,2,b,1,1,0,1200,0,,,,,,,,128,3,20,185,12,0,3,9,0,0,-1,0,1
wNC,25.102517006801925,2,1507,1,,12,,896,896,2,b,1,1,-1,1200,0,,,,,,,,128,3,16,185,12,0,3,9,0,0,1,0,1
aVC,25.118594104307594,2,1508,2,,11,,896,896,2,b,1,1,-1,1201,0,,,,,,,,128,3,16,171,11,0,3,9,0,0,1,0,1
aVC,25.151927437640925,2,1510,1,,10,,896,896,2,b,1,1,-1,1202,0,,,,,,,,128,3,16,171,10,0,3,9,0,0,-1,0,1
aVC,25.169160997731627,2,1511,0,,9,,896,896,2,b,1,1,0,1203,0,,,,,,,,128,3,16,171,9,0,3,9,0,0,-1,0,1
