#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2,vDiff,oDiff,cnt
aVC,114.03185941044268,1,6842,0,,9,,384,384,4,c+,1,1,0,960,0,,,,,,,,128,1,0,184,9,0,3,9,0,0,0,0,1
wNC,114.03206349207532,1,6842,0,,9,,384,384,4,c+,1,1,0,960,0,,,,,,,,128,1,4,184,9,0,3,9,0,0,0,0,2
ePL,114.03213151928621,1,6842,0,,9,,384,384,4,c+,1,1,0,960,0,,,,,,,,128,1,4,184,9,184,3,9,0,0,0,0,3
evM,114.03217687076014,1,6842,0,,9,,384,384,4,c+,1,1,0,960,0,,,,,,,,128,1,4,184,9,184,0,9,0,0,0,0,4
evS,114.03222222223407,1,6842,0,,9,,384,384,4,c+,1,1,0,960,0,,,,,,,,128,1,4,184,9,184,0,10,0,0,0,0,5
mode,114.03233560091887,1,6842,1,,9,,384,384,4,c+,2,1,-2,960,0,,,,,,,,128,1,4,170,9,184,0,10,0,0,1,0,1
aVC,114.04823129252887,1,6843,1,,7,,384,384,4,c+,2,2,-1,961,0,,,,,,,,128,1,4,170,7,184,0,10,0,0,0,0,1
aVC,114.06485260772162,1,6844,1,,6,,384,384,4,c+,2,2,-1,962,0,,,,,,,,128,1,4,170,6,184,0,10,0,0,0,0,2
aVC,114.08156462586221,1,6845,1,,5,,384,384,4,c+,2,2,-1,963,0,,,,,,,,128,1,4,170,5,184,0,10,0,0,0,0,3
aVC,114.09832199547674,1,6846,1,,4,,384,384,4,c+,2,2,-1,964,0,,,,,,,,128,1,4,170,4,184,0,10,0,0,0,0,4
aVC,114.11496598640646,1,6847,1,,3,,384,384,4,c+,2,2,0,965,0,,,,,,,,128,1,4,170,3,184,0,10,0,0,0,0,1
mode,114.13158730159923,1,6848,23,,3,,384,384,1,r,0,2,6,965,3,,,,,,,,128,1,4,186,3,184,0,10,0,0,22,3,1
aVC,114.51557823130449,1,6871,0,,9,,384,384,1,r,0,0,0,966,3,,,,,,,,128,1,4,186,9,184,0,10,0,0,-23,3,1
wNC,114.5158049886741,1,6871,0,,9,,384,384,1,r,0,0,0,966,3,,,,,,,,128,1,0,186,9,184,0,10,0,0,0,3,2
mode,114.51594104309588,1,6871,1,,9,,384,384,4,c+,2,0,0,966,0,,,,,,,,128,1,0,170,9,184,0,10,0,0,1,0,1
mode,114.53199546486458,1,6872,10,,9,,384,384,1,r,0,2,0,966,1,,,,,,,,128,1,0,186,9,184,0,10,0,0,9,1,1
fCB,114.68417233561289,1,6882,0,,9,,976,976,1,r,0,0,-7,966,1,,,,,,,,208,3,0,186,9,184,0,10,0,0,-10,1,1
aVC,114.68421768708681,1,6882,0,,2,,976,976,1,r,0,0,0,967,1,,,,,,,,208,3,0,186,18,184,0,10,0,0,0,1,1
ePL,114.68444444445643,1,6882,0,,2,,976,976,1,r,0,0,0,967,1,,,,,,,,208,3,0,186,18,0,0,10,0,0,0,1,2
evM,114.68448979593036,1,6882,0,,2,,976,976,1,r,0,0,0,967,1,,,,,,,,208,3,0,186,18,0,3,10,0,0,0,1,3
evS,114.68453514740429,1,6882,0,,2,,976,976,1,r,0,0,0,967,1,,,,,,,,208,3,0,186,18,0,3,9,0,0,0,1,4
mode,114.68467120182606,1,6882,0,,2,,976,976,2,a,1,0,0,967,0,,,,,,,,208,3,0,184,18,0,3,9,0,0,0,0,5
fCB,114.69877551021612,1,6882,1,,2,,1536,1536,2,c+,1,1,0,967,-1,,,,,,,,0,6,0,184,18,0,3,9,0,0,1,-1,1
fCB,114.71551020409369,1,6883,1,,2,,1792,1792,1,b,1,1,0,967,0,,,,,,,,0,7,0,184,18,0,3,9,0,0,0,0,2
fCB,114.73213151928645,1,6884,1,,2,,2048,2048,1,g+,1,1,0,967,0,,,,,,,,0,8,0,184,18,0,3,9,0,0,0,0,3
mode,114.74843537416174,1,6885,36,,2,,2048,2048,1,r,0,1,0,967,3,,,,,,,,0,8,0,186,18,0,3,9,0,0,35,3,1
fCB,115.34941043085125,1,6921,0,,2,,384,384,1,r,0,0,10,967,3,,,,,,,,128,1,0,186,18,0,3,9,0,0,-36,3,1
aVC,115.34945578232518,1,6921,0,,12,,384,384,1,r,0,0,0,968,3,,,,,,,,128,1,0,186,12,0,3,9,0,0,0,3,1
mode,115.34959183674695,1,6921,1,,12,,384,384,4,c+,1,0,-3,968,0,,,,,,,,128,1,0,184,12,0,3,9,0,0,1,0,1
aVC,115.36526077098732,1,6922,0,,9,,384,384,4,c+,1,1,0,969,0,,,,,,,,128,1,0,184,9,0,3,9,0,0,-1,0,1
wNC,115.36548752835694,1,6922,0,,9,,384,384,4,c+,1,1,0,969,0,,,,,,,,128,1,4,184,9,0,3,9,0,0,0,0,2
ePL,115.36553287983087,1,6922,0,,9,,384,384,4,c+,1,1,0,969,0,,,,,,,,128,1,4,184,9,184,3,9,0,0,0,0,3
evM,115.3655782313048,1,6922,0,,9,,384,384,4,c+,1,1,0,969,0,,,,,,,,128,1,4,184,9,184,0,9,0,0,0,0,4
evS,115.36562358277872,1,6922,0,,9,,384,384,4,c+,1,1,0,969,0,,,,,,,,128,1,4,184,9,184,0,10,0,0,0,0,5
mode,115.3657596372005,1,6922,1,,9,,384,384,4,c+,2,1,-2,969,0,,,,,,,,128,1,4,170,9,184,0,10,0,0,1,0,1
aVC,115.38154195012568,1,6923,1,,7,,384,384,4,c+,2,2,-1,970,0,,,,,,,,128,1,4,170,7,184,0,10,0,0,0,0,1
aVC,115.39823129252932,1,6924,1,,6,,384,384,4,c+,2,2,-1,971,0,,,,,,,,128,1,4,170,6,184,0,10,0,0,0,0,2
aVC,115.4150113378808,1,6925,1,,5,,384,384,4,c+,2,2,-1,972,0,,,,,,,,128,1,4,170,5,184,0,10,0,0,0,0,3
aVC,115.43163265307356,1,6926,1,,4,,384,384,4,c+,2,2,-1,973,0,,,,,,,,128,1,4,170,4,184,0,10,0,0,0,0,4
aVC,115.44834467121417,1,6927,1,,3,,384,384,4,c+,2,2,0,974,0,,,,,,,,128,1,4,170,3,184,0,10,0,0,0,0,1
mode,115.4650340136178,1,6928,23,,3,,384,384,1,r,0,2,0,974,0,,,,,,,,128,1,4,186,3,184,0,10,0,0,22,0,1
fCB,115.849024943323,1,6951,0,,3,,2560,2560,1,r,0,0,7,974,0,,,,,,,,0,10,4,186,3,184,0,10,0,0,-23,0,1
aVC,115.84907029479693,1,6951,0,,10,,2560,2560,1,r,0,0,0,975,0,,,,,,,,0,10,4,186,10,184,0,10,0,0,0,0,1
wNC,115.84929705216655,1,6951,0,,10,,2560,2560,1,r,0,0,0,975,0,,,,,,,,0,10,0,186,10,184,0,10,0,0,0,0,2
mode,115.84943310658832,1,6951,1,,10,,2560,2560,1,f,3,0,-2,975,0,,,,,,,,0,10,0,168,10,184,0,10,0,0,1,0,1
aVC,115.86553287983095,1,6952,0,,8,,2560,2560,1,f,3,3,0,976,0,,,,,,,,0,10,0,168,8,184,0,10,0,0,-1,0,1
mode,115.86589569162233,1,6952,4,,8,,2560,2560,1,f,2,3,-1,976,0,,,,,,,,0,10,0,170,8,184,0,10,0,0,4,0,1
aVC,115.93215419502368,1,6956,4,,7,,2560,2560,1,f,2,2,-1,977,0,,,,,,,,0,10,0,170,7,184,0,10,0,0,0,0,2
aVC,115.99845804989899,1,6960,2,,6,,2560,2560,1,f,2,2,0,978,1,,,,,,,,0,10,0,170,6,184,0,10,0,0,-2,1,1
fCB,116.02235827665635,1,6962,0,,6,,976,976,2,a,2,2,-4,978,0,,,,,,,,208,3,0,170,6,184,0,10,0,0,-2,0,1
aVC,116.02240362813028,1,6962,0,,2,,976,976,2,a,2,2,0,979,0,,,,,,,,208,3,0,170,18,184,0,10,0,0,0,0,1
ePL,116.0226303854999,1,6962,0,,2,,976,976,2,a,2,2,0,979,0,,,,,,,,208,3,0,170,18,0,0,10,0,0,0,0,2
evM,116.02267573697382,1,6962,0,,2,,976,976,2,a,2,2,0,979,0,,,,,,,,208,3,0,170,18,0,3,10,0,0,0,0,3
evS,116.02272108844775,1,6962,0,,2,,976,976,2,a,2,2,0,979,0,,,,,,,,208,3,0,170,18,0,3,9,0,0,0,0,4
mode,116.02285714286953,1,6962,0,,2,,976,976,2,a,1,2,0,979,0,,,,,,,,208,3,0,184,18,0,3,9,0,0,0,0,5
fCB,116.03199546486475,1,6962,1,,2,,1536,1536,2,c+,1,1,0,979,-1,,,,,,,,0,6,0,184,18,0,3,9,0,0,1,-1,1
fCB,116.04870748300536,1,6963,1,,2,,1792,1792,1,b,1,1,0,979,0,,,,,,,,0,7,0,184,18,0,3,9,0,0,0,0,2
fCB,116.06526077098724,1,6964,1,,2,,2048,2048,1,g+,1,1,0,979,0,,,,,,,,0,8,0,184,18,0,3,9,0,0,0,0,3
mode,116.08156462586253,1,6965,16,,2,,2048,2048,1,r,0,1,7,979,0,,,,,,,,0,8,0,186,18,0,3,9,0,0,15,0,1
aVC,116.34861678005754,1,6981,0,,9,,2048,2048,1,r,0,0,0,980,0,,,,,,,,0,8,0,186,9,0,3,9,0,0,-16,0,1
mode,116.34897959184893,1,6981,1,,9,,2048,2048,1,g+,2,0,0,980,0,,,,,,,,0,8,0,170,9,0,3,9,0,0,1,0,1
mode,116.36356009071514,1,6982,9,,9,,2048,2048,1,r,0,2,0,980,0,,,,,,,,0,8,0,186,9,0,3,9,0,0,8,0,1
mode,116.5133560090825,1,6991,1,,9,,2048,2048,1,g+,2,0,0,980,0,,,,,,,,0,8,0,170,9,0,3,9,0,0,-8,0,1
mode,116.5294104308512,1,6992,9,,9,,2048,2048,1,r,0,2,0,980,3,,,,,,,,0,8,0,186,9,0,3,9,0,0,8,3,1
fCB,116.68009070296006,1,7001,0,,9,,384,384,1,r,0,0,3,980,3,,,,,,,,128,1,0,186,9,0,3,9,0,0,-9,3,1
aVC,116.68013605443399,1,7001,0,,12,,384,384,1,r,0,0,0,981,3,,,,,,,,128,1,0,186,12,0,3,9,0,0,0,3,1
mode,116.68045351475145,1,7001,1,,12,,384,384,4,c+,1,0,-3,981,0,,,,,,,,128,1,0,184,12,0,3,9,0,0,1,0,1
aVC,116.69589569162218,1,7002,0,,9,,384,384,4,c+,1,1,0,982,0,,,,,,,,128,1,0,184,9,0,3,9,0,0,-1,0,1
wNC,116.6961224489918,1,7002,0,,9,,384,384,4,c+,1,1,0,982,0,,,,,,,,128,1,4,184,9,0,3,9,0,0,0,0,2
ePL,116.69616780046573,1,7002,0,,9,,384,384,4,c+,1,1,0,982,0,,,,,,,,128,1,4,184,9,184,3,9,0,0,0,0,3
evM,116.69621315193966,1,7002,0,,9,,384,384,4,c+,1,1,0,982,0,,,,,,,,128,1,4,184,9,184,0,9,0,0,0,0,4
evS,116.69625850341359,1,7002,0,,9,,384,384,4,c+,1,1,0,982,0,,,,,,,,128,1,4,184,9,184,0,10,0,0,0,0,5
mode,116.69639455783536,1,7002,1,,9,,384,384,4,c+,2,1,-2,982,0,,,,,,,,128,1,4,170,9,184,0,10,0,0,1,0,1
aVC,116.7122448979714,1,7003,1,,7,,384,384,4,c+,2,2,-1,983,0,,,,,,,,128,1,4,170,7,184,0,10,0,0,0,0,1
aVC,116.72893424037504,1,7004,1,,6,,384,384,4,c+,2,2,-1,984,0,,,,,,,,128,1,4,170,6,184,0,10,0,0,0,0,2
aVC,116.74564625851565,1,7005,1,,5,,384,384,4,c+,2,2,-1,985,0,,,,,,,,128,1,4,170,5,184,0,10,0,0,0,0,3
aVC,116.76233560091929,1,7006,1,,4,,384,384,4,c+,2,2,-1,986,0,,,,,,,,128,1,4,170,4,184,0,10,0,0,0,0,4
aVC,116.77904761905988,1,7007,1,,3,,384,384,4,c+,2,2,0,987,0,,,,,,,,128,1,4,170,3,184,0,10,0,0,0,0,1
mode,116.7957369614635,1,7008,13,,3,,384,384,1,r,0,2,6,987,3,,,,,,,,128,1,4,186,3,184,0,10,0,0,12,3,1
aVC,117.01346938776733,1,7021,0,,9,,384,384,1,r,0,0,0,988,3,,,,,,,,128,1,4,186,9,184,0,10,0,0,-13,3,1
wNC,117.01367346939999,1,7021,0,,9,,384,384,1,r,0,0,0,988,3,,,,,,,,128,1,0,186,9,184,0,10,0,0,0,3,2
mode,117.01383219955872,1,7021,1,,9,,384,384,4,c+,2,0,0,988,0,,,,,,,,128,1,0,170,9,184,0,10,0,0,1,0,1
mode,117.02841269842493,1,7022,9,,9,,384,384,1,r,0,2,0,988,0,,,,,,,,128,1,0,186,9,184,0,10,0,0,8,0,1
fCB,117.1778458050009,1,7031,0,,9,,2560,2560,1,r,0,0,1,988,0,,,,,,,,0,10,0,186,9,184,0,10,0,0,-9,0,1
aVC,117.17789115647483,1,7031,0,,10,,2560,2560,1,r,0,0,0,989,0,,,,,,,,0,10,0,186,10,184,0,10,0,0,0,0,1
mode,117.1782539682662,1,7031,1,,10,,2560,2560,1,f,3,0,-2,989,0,,,,,,,,0,10,0,168,10,184,0,10,0,0,1,0,1
aVC,117.19435374150883,1,7032,0,,8,,2560,2560,1,f,3,3,0,990,0,,,,,,,,0,10,0,168,8,184,0,10,0,0,-1,0,1
mode,117.19469387756325,1,7032,4,,8,,2560,2560,1,f,2,3,-1,990,0,,,,,,,,0,10,0,170,8,184,0,10,0,0,4,0,1
aVC,117.26095238096461,1,7036,4,,7,,2560,2560,1,f,2,2,-1,991,0,,,,,,,,0,10,0,170,7,184,0,10,0,0,0,0,2
aVC,117.32746031747254,1,7040,1,,6,,2560,2560,1,f,2,2,0,992,1,,,,,,,,0,10,0,170,6,184,0,10,0,0,-3,1,1
fCB,117.34675736962674,1,7041,0,,6,,976,976,2,a,2,2,-4,992,0,,,,,,,,208,3,0,170,6,184,0,10,0,0,-1,0,1
aVC,117.34680272110067,1,7041,0,,2,,976,976,2,a,2,2,0,993,0,,,,,,,,208,3,0,170,18,184,0,10,0,0,0,0,1
ePL,117.34702947847029,1,7041,0,,2,,976,976,2,a,2,2,0,993,0,,,,,,,,208,3,0,170,18,0,0,10,0,0,0,0,2
evM,117.34707482994422,1,7041,0,,2,,976,976,2,a,2,2,0,993,0,,,,,,,,208,3,0,170,18,0,3,10,0,0,0,0,3
evS,117.34712018141815,1,7041,0,,2,,976,976,2,a,2,2,0,993,0,,,,,,,,208,3,0,170,18,0,3,9,0,0,0,0,4
mode,117.34725623583992,1,7041,1,,2,,976,976,2,a,1,2,0,993,0,,,,,,,,208,3,0,184,18,0,3,9,0,0,1,0,1
fCB,117.36102040817553,1,7042,1,,2,,1536,1536,2,c+,1,1,0,993,-1,,,,,,,,0,6,0,184,18,0,3,9,0,0,0,-1,2
fCB,117.37773242631614,1,7043,1,,2,,1792,1792,1,b,1,1,0,993,0,,,,,,,,0,7,0,184,18,0,3,9,0,0,0,0,3
fCB,117.39428571429802,1,7044,1,,2,,2048,2048,1,g+,1,1,0,993,0,,,,,,,,0,8,0,184,18,0,3,9,0,0,0,0,4
mode,117.41058956917331,1,7045,16,,2,,2048,2048,1,r,0,1,7,993,0,,,,,,,,0,8,0,186,18,0,3,9,0,0,15,0,1
aVC,117.67764172336834,1,7061,0,,9,,2048,2048,1,r,0,0,0,994,0,,,,,,,,0,8,0,186,9,0,3,9,0,0,-16,0,1
mode,117.67775510205314,1,7061,1,,9,,2048,2048,1,g+,2,0,0,994,0,,,,,,,,0,8,0,170,9,0,3,9,0,0,1,0,1
mode,117.69233560091935,1,7062,9,,9,,2048,2048,1,r,0,2,0,994,0,,,,,,,,0,8,0,186,9,0,3,9,0,0,8,0,1
mode,117.84358276645223,1,7071,1,,9,,2048,2048,1,g+,2,0,0,994,0,,,,,,,,0,8,0,170,9,0,3,9,0,0,-8,0,1
mode,117.8585487528468,1,7072,9,,9,,2048,2048,1,r,0,2,0,994,3,,,,,,,,0,8,0,186,9,0,3,9,0,0,8,3,1
fCB,118.00936507937747,1,7081,0,,9,,384,384,1,r,0,0,3,994,3,,,,,,,,128,1,0,186,9,0,3,9,0,0,-9,3,1
aVC,118.0094104308514,1,7081,0,,12,,384,384,1,r,0,0,0,995,3,,,,,,,,128,1,0,186,12,0,3,9,0,0,0,3,1
mode,118.00954648527318,1,7081,1,,12,,384,384,4,c+,1,0,-3,995,0,,,,,,,,128,1,0,184,12,0,3,9,0,0,1,0,1
aVC,118.0250566893548,1,7082,0,,9,,384,384,4,c+,1,1,0,996,0,,,,,,,,128,1,0,184,9,0,3,9,0,0,-1,0,1
wNC,118.02528344672442,1,7082,0,,9,,384,384,4,c+,1,1,0,996,0,,,,,,,,128,1,4,184,9,0,3,9,0,0,0,0,2
ePL,118.02532879819834,1,7082,0,,9,,384,384,4,c+,1,1,0,996,0,,,,,,,,128,1,4,184,9,184,3,9,0,0,0,0,3
evM,118.02537414967227,1,7082,0,,9,,384,384,4,c+,1,1,0,996,0,,,,,,,,128,1,4,184,9,184,0,9,0,0,0,0,4
evS,118.0254195011462,1,7082,0,,9,,384,384,4,c+,1,1,0,996,0,,,,,,,,128,1,4,184,9,184,0,10,0,0,0,0,5
mode,118.02555555556798,1,7082,1,,9,,384,384,4,c+,2,1,-2,996,0,,,,,,,,128,1,4,170,9,184,0,10,0,0,1,0,1
aVC,118.04133786849316,1,7083,1,,7,,384,384,4,c+,2,2,-1,997,0,,,,,,,,128,1,4,170,7,184,0,10,0,0,0,0,1
aVC,118.0580272108968,1,7084,1,,6,,384,384,4,c+,2,2,-1,998,0,,,,,,,,128,1,4,170,6,184,0,10,0,0,0,0,2
aVC,118.07480725624828,1,7085,1,,5,,384,384,4,c+,2,2,-1,999,0,,,,,,,,128,1,4,170,5,184,0,10,0,0,0,0,3
aVC,118.09142857144104,1,7086,1,,4,,384,384,4,c+,2,2,-1,1000,0,,,,,,,,128,1,4,170,4,184,0,10,0,0,0,0,4
aVC,118.10814058958165,1,7087,1,,3,,384,384,4,c+,2,2,0,1001,0,,,,,,,,128,1,4,170,3,184,0,10,0,0,0,0,1
mode,118.12489795919616,1,7088,13,,3,,384,384,1,r,0,2,6,1001,3,,,,,,,,128,1,4,186,3,184,0,10,0,0,12,3,1
aVC,118.34337868481977,1,7101,0,,9,,384,384,1,r,0,0,0,1002,3,,,,,,,,128,1,4,186,9,184,0,10,0,0,-13,3,1
wNC,118.34358276645241,1,7101,0,,9,,384,384,1,r,0,0,0,1002,3,,,,,,,,128,1,0,186,9,184,0,10,0,0,0,3,2
mode,118.34371882087419,1,7101,1,,9,,384,384,4,c+,2,0,0,1002,0,,,,,,,,128,1,0,170,9,184,0,10,0,0,1,0,1
mode,118.35736961452498,1,7102,9,,9,,384,384,1,r,0,2,0,1002,0,,,,,,,,128,1,0,186,9,184,0,10,0,0,8,0,1
fCB,118.50668934241618,1,7111,0,,9,,2560,2560,1,r,0,0,1,1002,0,,,,,,,,0,10,0,186,9,184,0,10,0,0,-9,0,1
aVC,118.50673469389011,1,7111,0,,10,,2560,2560,1,r,0,0,0,1003,0,,,,,,,,0,10,0,186,10,184,0,10,0,0,0,0,1
mode,118.50709750568149,1,7111,1,,10,,2560,2560,1,f,3,0,-2,1003,0,,,,,,,,0,10,0,168,10,184,0,10,0,0,1,0,1
aVC,118.523265306135,1,7112,0,,8,,2560,2560,1,f,3,3,0,1004,0,,,,,,,,0,10,0,168,8,184,0,10,0,0,-1,0,1
mode,118.52360544218942,1,7112,4,,8,,2560,2560,1,f,2,3,-1,1004,0,,,,,,,,0,10,0,170,8,184,0,10,0,0,4,0,1
aVC,118.58979591837992,1,7116,4,,7,,2560,2560,1,f,2,2,-1,1005,0,,,,,,,,0,10,0,170,7,184,0,10,0,0,0,0,2
aVC,118.65655328799444,1,7120,1,,6,,2560,2560,1,f,2,2,0,1006,1,,,,,,,,0,10,0,170,6,184,0,10,0,0,-3,1,1
fCB,118.676235827677,1,7121,0,,6,,976,976,2,a,2,2,-4,1006,0,,,,,,,,208,3,0,170,6,184,0,10,0,0,-1,0,1
aVC,118.67628117915093,1,7121,0,,2,,976,976,2,a,2,2,0,1007,0,,,,,,,,208,3,0,170,18,184,0,10,0,0,0,0,1
ePL,118.67650793652055,1,7121,0,,2,,976,976,2,a,2,2,0,1007,0,,,,,,,,208,3,0,170,18,0,0,10,0,0,0,0,2
evM,118.67655328799448,1,7121,0,,2,,976,976,2,a,2,2,0,1007,0,,,,,,,,208,3,0,170,18,0,3,10,0,0,0,0,3
evS,118.67659863946841,1,7121,0,,2,,976,976,2,a,2,2,0,1007,0,,,,,,,,208,3,0,170,18,0,3,9,0,0,0,0,4
mode,118.67673469389018,1,7121,1,,2,,976,976,2,a,1,2,0,1007,0,,,,,,,,208,3,0,184,18,0,3,9,0,0,1,0,1
fCB,118.69011337869748,1,7122,1,,2,,1536,1536,2,c+,1,1,0,1007,-1,,,,,,,,0,6,0,184,18,0,3,9,0,0,0,-1,2
fCB,118.70680272110113,1,7123,1,,2,,1792,1792,1,b,1,1,0,1007,0,,,,,,,,0,7,0,184,18,0,3,9,0,0,0,0,3
fCB,118.72337868481996,1,7124,1,,2,,2048,2048,1,g+,1,1,0,1007,0,,,,,,,,0,8,0,184,18,0,3,9,0,0,0,0,4
mode,118.73968253969525,1,7125,16,,2,,2048,2048,1,r,0,1,7,1007,0,,,,,,,,0,8,0,186,18,0,3,9,0,0,15,0,1
aVC,119.00723356010346,1,7141,0,,9,,2048,2048,1,r,0,0,0,1008,0,,,,,,,,0,8,0,186,9,0,3,9,0,0,-16,0,1
mode,119.00734693878826,1,7141,1,,9,,2048,2048,1,g+,2,0,0,1008,0,,,,,,,,0,8,0,170,9,0,3,9,0,0,1,0,1
mode,119.02217687076104,1,7142,9,,9,,2048,2048,1,r,0,2,0,1008,0,,,,,,,,0,8,0,186,9,0,3,9,0,0,8,0,1
mode,119.17244897960458,1,7151,1,,9,,2048,2048,1,g+,2,0,0,1008,0,,,,,,,,0,8,0,170,9,0,3,9,0,0,-8,0,1
mode,119.1885034013733,1,7152,9,,9,,2048,2048,1,r,0,2,0,1008,3,,,,,,,,0,8,0,186,9,0,3,9,0,0,8,3,1
fCB,119.33920634921915,1,7161,0,,9,,384,384,1,r,0,0,3,1008,3,,,,,,,,128,1,0,186,9,0,3,9,0,0,-9,3,1
aVC,119.33925170069308,1,7161,0,,12,,384,384,1,r,0,0,0,1009,3,,,,,,,,128,1,0,186,12,0,3,9,0,0,0,3,1
mode,119.33936507937788,1,7161,1,,12,,384,384,4,c+,1,0,-3,1009,0,,,,,,,,128,1,0,184,12,0,3,9,0,0,1,0,1
aVC,119.35482993198559,1,7162,0,,9,,384,384,4,c+,1,1,0,1010,0,,,,,,,,128,1,0,184,9,0,3,9,0,0,-1,0,1
wNC,119.35503401361825,1,7162,0,,9,,384,384,4,c+,1,1,0,1010,0,,,,,,,,128,1,4,184,9,0,3,9,0,0,0,0,2
ePL,119.35510204082914,1,7162,0,,9,,384,384,4,c+,1,1,0,1010,0,,,,,,,,128,1,4,184,9,184,3,9,0,0,0,0,3
evM,119.35514739230307,1,7162,0,,9,,384,384,4,c+,1,1,0,1010,0,,,,,,,,128,1,4,184,9,184,0,9,0,0,0,0,4
evS,119.355192743777,1,7162,0,,9,,384,384,4,c+,1,1,0,1010,0,,,,,,,,128,1,4,184,9,184,0,10,0,0,0,0,5
mode,119.35532879819877,1,7162,1,,9,,384,384,4,c+,2,1,-2,1010,0,,,,,,,,128,1,4,170,9,184,0,10,0,0,1,0,1
aVC,119.37117913833482,1,7163,1,,7,,384,384,4,c+,2,2,-1,1011,0,,,,,,,,128,1,4,170,7,184,0,10,0,0,0,0,1
aVC,119.38786848073845,1,7164,1,,6,,384,384,4,c+,2,2,-1,1012,0,,,,,,,,128,1,4,170,6,184,0,10,0,0,0,0,2
aVC,119.40458049887904,1,7165,1,,5,,384,384,4,c+,2,2,-1,1013,0,,,,,,,,128,1,4,170,5,184,0,10,0,0,0,0,3
aVC,119.42124716554571,1,7166,1,,4,,384,384,4,c+,2,2,-1,1014,0,,,,,,,,128,1,4,170,4,184,0,10,0,0,0,0,4
aVC,119.4379591836863,1,7167,1,,3,,384,384,4,c+,2,2,0,1015,0,,,,,,,,128,1,4,170,3,184,0,10,0,0,0,0,1
mode,119.45464852608994,1,7168,13,,3,,384,384,1,r,0,2,6,1015,3,,,,,,,,128,1,4,186,3,184,0,10,0,0,12,3,1
aVC,119.6721541950242,1,7181,0,,9,,384,384,1,r,0,0,0,1016,3,,,,,,,,128,1,4,186,9,184,0,10,0,0,-13,3,1
wNC,119.67235827665685,1,7181,0,,9,,384,384,1,r,0,0,0,1016,3,,,,,,,,128,1,0,186,9,184,0,10,0,0,0,3,2
mode,119.67249433107862,1,7181,1,,9,,384,384,4,c+,2,0,0,1016,0,,,,,,,,128,1,0,170,9,184,0,10,0,0,1,0,1
mode,119.68734693878838,1,7182,9,,9,,384,384,1,r,0,2,0,1016,0,,,,,,,,128,1,0,186,9,184,0,10,0,0,8,0,1
fCB,119.83678004536435,1,7191,0,,9,,2560,2560,1,r,0,0,1,1016,0,,,,,,,,0,10,0,186,9,184,0,10,0,0,-9,0,1
aVC,119.83682539683828,1,7191,0,,10,,2560,2560,1,r,0,0,0,1017,0,,,,,,,,0,10,0,186,10,184,0,10,0,0,0,0,1
mode,119.8371655328927,1,7191,1,,10,,2560,2560,1,f,3,0,-2,1017,0,,,,,,,,0,10,0,168,10,184,0,10,0,0,1,0,1
aVC,119.85326530613533,1,7192,0,,8,,2560,2560,1,f,3,3,0,1018,0,,,,,,,,0,10,0,168,8,184,0,10,0,0,-1,0,1
mode,119.8536281179267,1,7192,4,,8,,2560,2560,1,f,2,3,-1,1018,0,,,,,,,,0,10,0,170,8,184,0,10,0,0,4,0,1
aVC,119.91986394559109,1,7196,4,,7,,2560,2560,1,f,2,2,-1,1019,0,,,,,,,,0,10,0,170,7,184,0,10,0,0,0,0,2
aVC,119.98639455783602,1,7200,1,,6,,2560,2560,1,f,2,2,0,1020,1,,,,,,,,0,10,0,170,6,184,0,10,0,0,-3,1,1
fCB,120.00569160999022,1,7201,0,,6,,976,976,2,a,2,2,-4,1020,0,,,,,,,,208,3,0,170,6,184,0,10,0,0,-1,0,1
aVC,120.00573696146415,1,7201,0,,2,,976,976,2,a,2,2,0,1021,0,,,,,,,,208,3,0,170,18,184,0,10,0,0,0,0,1
ePL,120.00596371883377,1,7201,0,,2,,976,976,2,a,2,2,0,1021,0,,,,,,,,208,3,0,170,18,0,0,10,0,0,0,0,2
evM,120.0060090703077,1,7201,0,,2,,976,976,2,a,2,2,0,1021,0,,,,,,,,208,3,0,170,18,0,3,10,0,0,0,0,3
evS,120.00605442178163,1,7201,0,,2,,976,976,2,a,2,2,0,1021,0,,,,,,,,208,3,0,170,18,0,3,9,0,0,0,0,4
mode,120.0061904762034,1,7201,1,,2,,976,976,2,a,1,2,0,1021,0,,,,,,,,208,3,0,184,18,0,3,9,0,0,1,0,1
fCB,120.01995464853901,1,7202,1,,2,,1536,1536,2,c+,1,1,0,1021,-1,,,,,,,,0,6,0,184,18,0,3,9,0,0,0,-1,2
fCB,120.03664399094265,1,7203,1,,2,,1792,1792,1,b,1,1,0,1021,0,,,,,,,,0,7,0,184,18,0,3,9,0,0,0,0,3
fCB,120.05321995466149,1,7204,1,,2,,2048,2048,1,g+,1,1,0,1021,0,,,,,,,,0,8,0,184,18,0,3,9,0,0,0,0,4
mode,120.06952380953678,1,7205,16,,2,,2048,2048,1,r,0,1,7,1021,0,,,,,,,,0,8,0,186,18,0,3,9,0,0,15,0,1
aVC,120.33657596373185,1,7221,0,,9,,2048,2048,1,r,0,0,0,1022,0,,,,,,,,0,8,0,186,9,0,3,9,0,0,-16,0,1
