#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2
mode,6.932403628117869,2,416,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,13,0,3,9,0,0
fCA,6.9477097505668475,1,417,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,6.9477324263038085,1,417,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,6.947868480725577,2,417,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,6.964421768707437,1,418,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,6.964557823129206,2,418,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
fCB,6.9811337868480265,1,419,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,6.981269841269795,2,419,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,10,0,3,9,0,0
mode,6.997800453514693,1,420,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,7.014263038548707,2,421,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,7.0309523809523355,2,422,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,7.047641723355964,2,423,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,0,3,9,0,0
fCA,7.065306122448935,1,424,,,,,,,,,0,,,,,,,,,,,,208,8,0,187,18,0,3,9,0,0
fCB,7.065328798185896,1,424,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
aVC,7.065328798185896,2,424,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
evS,7.065328798185896,0,424,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,7.065328798185896,1,424,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,7.065328798185896,2,424,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
mode,7.065464852607665,1,424,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,7.0808390022675285,1,425,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,7.080884353741451,1,425,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,7.08102040816322,2,425,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,7.09757369614508,1,426,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,7.097709750566849,2,426,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
fCB,7.1142630385487085,1,427,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,7.114399092970477,2,427,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,10,0,3,9,0,0
mode,7.130929705215375,1,428,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,7.14741496598635,2,429,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,7.164081632653017,2,430,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,7.180793650793606,2,431,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,0,3,9,0,0
fCA,7.198526077097461,1,432,,,,,,,,,0,,,,,,,,,,,,176,8,0,187,18,0,3,9,0,0
fCB,7.198548752834422,1,432,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,0,3,9,0,0
fCA,7.198639455782268,2,432,,,,,,,,,1,,,,,,,,,,,,160,5,0,187,7,0,3,9,0,0
fCB,7.198684807256191,2,432,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,7,0,3,9,0,0
aVC,7.198730158730114,2,432,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,0,3,9,0,0
ePL,7.19882086167796,0,432,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,3,9,0,0
ePL,7.19882086167796,1,432,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,3,9,0,0
ePL,7.19882086167796,2,432,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,3,9,0,0
evM,7.198866213151883,0,432,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,9,0,0
evM,7.198866213151883,1,432,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,9,0,0
evM,7.198866213151883,2,432,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,0,9,0,0
evS,7.1989115646258055,0,432,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,10,0,0
evS,7.1989115646258055,1,432,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,10,0,0
evS,7.1989115646258055,2,432,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,0,10,0,0
mode,7.199047619047574,1,432,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
aVC,7.214693877550976,1,433,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,7.214807256235783,2,433,,,,,,,,,1,,,,,,,,,,,,160,2,0,185,12,66,0,10,0,0
wNC,7.214897959183629,0,433,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,7.214897959183629,1,433,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,7.214897959183629,2,433,,,,,,,,,1,,,,,,,,,,,,160,2,8,185,12,66,0,10,0,0
mode,7.215034013605398,1,433,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,7.231088435374105,1,434,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,7.231201814058912,2,434,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,11,66,0,10,0,0
aVC,7.247777777777733,1,435,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,7.247913832199502,2,435,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,10,66,0,10,0,0
aVC,7.264421768707438,1,436,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,7.281111111111065,1,437,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,7.281247165532834,2,437,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,9,66,0,10,0,0
aVC,7.297800453514694,1,438,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,7.297936507936463,2,438,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,8,66,0,10,0,0
aVC,7.3144897959183215,1,439,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,7.31462585034009,2,439,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,7,66,0,10,0,0
aVC,7.332086167800408,1,440,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
fCA,7.332131519274331,2,440,,,,,,,,,1,,,,,,,,,,,,64,2,8,171,7,66,0,10,0,0
fCB,7.332154195011292,2,440,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,7,66,0,10,0,0
aVC,7.3321995464852145,2,440,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,13,66,0,10,0,0
wNC,7.33229024943306,0,440,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
wNC,7.33229024943306,1,440,,,,,,,,,2,,,,,,,,,,,,176,1,0,171,9,66,0,10,0,0
wNC,7.33229024943306,2,440,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,66,0,10,0,0
aVC,7.347732426303809,2,441,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,12,66,0,10,0,0
mode,7.347732426303809,1,441,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,9,66,0,10,0,0
aVC,7.364195011337823,2,442,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,11,66,0,10,0,0
aVC,7.380907029478412,2,443,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,10,66,0,10,0,0
fCA,7.465510204081585,1,448,,,,,,,,,0,,,,,,,,,,,,208,1,0,187,9,66,0,10,0,0
fCB,7.465532879818546,1,448,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,9,66,0,10,0,0
aVC,7.465578231292469,1,448,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,66,0,10,0,0
ePL,7.465804988662083,0,448,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,0,10,0,0
ePL,7.465804988662083,1,448,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,0,10,0,0
ePL,7.465804988662083,2,448,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,10,0,0,10,0,0
evM,7.465850340136006,0,448,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,10,0,0
evM,7.465850340136006,1,448,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,10,0,0
evM,7.465850340136006,2,448,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,10,0,3,10,0,0
evS,7.46591836734689,0,448,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,7.46591836734689,1,448,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,7.46591836734689,2,448,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,10,0,3,9,0,0
mode,7.466031746031697,1,448,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,7.481201814058907,1,449,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,7.48124716553283,1,449,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
fCB,7.4979365079364575,1,450,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
fCB,7.514648526077047,1,451,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
mode,7.531360544217636,1,452,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,7.547823129251649,2,453,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,7.564512471655275,2,454,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,7.581201814058902,2,455,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,0,3,9,0,0
aVC,7.599569160997677,1,456,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
aVC,7.599682539682484,2,456,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
mode,7.599909297052099,1,456,,,,,,,,,2,,,,,,,,,,,,0,8,0,171,9,0,3,9,0,0
aVC,7.614671201814003,2,457,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,12,0,3,9,0,0
mode,7.614671201814003,1,457,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
aVC,7.631133786848015,2,458,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,11,0,3,9,0,0
aVC,7.647823129251642,2,459,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,10,0,3,9,0,0
aVC,7.681179138321936,2,461,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,7.697868480725563,2,462,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,7.71455782312919,2,463,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,0,3,9,0,0
fCA,7.732267573696082,1,464,,,,,,,,,0,,,,,,,,,,,,176,8,0,187,9,0,3,9,0,0
fCB,7.732290249433043,1,464,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,9,0,3,9,0,0
aVC,7.732335600906966,1,464,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,0,3,9,0,0
fCA,7.73240362811785,2,464,,,,,,,,,1,,,,,,,,,,,,160,5,0,187,7,0,3,9,0,0
fCB,7.732426303854811,2,464,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,7,0,3,9,0,0
aVC,7.732471655328734,2,464,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,0,3,9,0,0
ePL,7.73256235827658,0,464,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,3,9,0,0
ePL,7.73256235827658,1,464,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,3,9,0,0
ePL,7.73256235827658,2,464,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,3,9,0,0
evM,7.732607709750503,0,464,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,9,0,0
evM,7.732607709750503,1,464,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,9,0,0
evM,7.732607709750503,2,464,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,0,9,0,0
evS,7.7326757369613865,0,464,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,10,0,0
evS,7.7326757369613865,1,464,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,10,0,0
evS,7.7326757369613865,2,464,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,0,10,0,0
mode,7.732789115646193,1,464,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
aVC,7.748435374149594,1,465,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,7.748548752834401,2,465,,,,,,,,,1,,,,,,,,,,,,160,2,0,185,12,66,0,10,0,0
wNC,7.748639455782246,0,465,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,7.748639455782246,1,465,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,7.748639455782246,2,465,,,,,,,,,1,,,,,,,,,,,,160,2,8,185,12,66,0,10,0,0
mode,7.748775510204015,1,465,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,7.764739229024876,1,466,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,7.764875283446645,2,466,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,11,66,0,10,0,0
aVC,7.7814512471654655,1,467,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,7.781564625850272,2,467,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,10,66,0,10,0,0
aVC,7.79809523809517,1,468,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,7.814784580498798,1,469,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,7.814920634920567,2,469,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,9,66,0,10,0,0
aVC,7.8314739229024255,1,470,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,7.831609977324194,2,470,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,8,66,0,10,0,0
aVC,7.848163265306053,1,471,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,7.848299319727822,2,471,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,7,66,0,10,0,0
aVC,7.866485260770906,1,472,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
fCA,7.866530612244829,2,472,,,,,,,,,1,,,,,,,,,,,,64,2,8,171,7,66,0,10,0,0
fCB,7.866575963718752,2,472,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,7,66,0,10,0,0
aVC,7.866621315192675,2,472,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,13,66,0,10,0,0
wNC,7.866689342403559,0,473,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
wNC,7.866689342403559,1,473,,,,,,,,,2,,,,,,,,,,,,176,1,0,171,9,66,0,10,0,0
wNC,7.866689342403559,2,473,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,66,0,10,0,0
aVC,7.8814965986393855,2,473,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,12,66,0,10,0,0
mode,7.8814965986393855,1,473,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,9,66,0,10,0,0
aVC,7.8979591836733976,2,474,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,11,66,0,10,0,0
aVC,7.914671201813986,2,475,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,10,66,0,10,0,0
aVC,7.948004535147318,2,477,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,66,0,10,0,0
aVC,7.964693877550944,2,478,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,66,0,10,0,0
aVC,7.981383219954571,2,479,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,66,0,10,0,0
fCA,7.99902494331058,1,480,,,,,,,,,0,,,,,,,,,,,,208,1,0,187,9,66,0,10,0,0
fCB,7.999047619047541,1,480,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,9,66,0,10,0,0
aVC,7.999092970521464,1,480,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,66,0,10,0,0
aVC,7.999229024943233,2,480,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,66,0,10,0,0
ePL,7.999319727891079,0,480,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,0,10,0,0
ePL,7.999319727891079,1,480,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,0,10,0,0
ePL,7.999319727891079,2,480,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,0,10,0,0
evM,7.999365079365002,0,480,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,10,0,0
evM,7.999365079365002,1,480,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,10,0,0
evM,7.999365079365002,2,480,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,10,0,0
evS,7.999410430838925,0,480,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,7.999410430838925,1,480,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,7.999410430838925,2,480,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
mode,7.9995464852606935,1,480,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,8.014920634920559,1,481,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,8.01496598639448,1,481,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,8.015102040816249,2,481,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,8.03156462585026,1,482,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,8.031700680272028,2,482,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
fCB,8.048276643990848,1,483,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,8.048412698412616,2,483,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,10,0,3,9,0,0
mode,8.064943310657512,1,484,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,8.081405895691523,2,485,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,8.098095238095151,2,486,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,8.114807256235743,2,487,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,0,3,9,0,0
fCA,8.133265306122363,1,488,,,,,,,,,0,,,,,,,,,,,,208,8,0,187,18,0,3,9,0,0
fCB,8.133287981859324,1,488,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
aVC,8.133287981859324,2,488,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
evS,8.133287981859324,0,488,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,8.133287981859324,1,488,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,8.133287981859324,2,488,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
mode,8.133424036281092,1,489,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,8.148072562358191,1,489,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,8.148117913832113,1,489,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,8.148253968253881,2,489,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,8.164807256235742,1,490,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,8.16494331065751,2,490,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
fCB,8.181519274376331,1,491,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,8.181655328798099,2,491,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,10,0,3,9,0,0
mode,8.198185941042997,1,492,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,8.214648526077012,2,493,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,8.23133786848064,2,494,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,8.24804988662123,2,495,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,0,3,9,0,0
fCA,8.26573696145116,1,496,,,,,,,,,0,,,,,,,,,,,,176,8,0,187,18,0,3,9,0,0
fCB,8.265782312925083,1,496,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,0,3,9,0,0
fCA,8.265873015872929,2,496,,,,,,,,,1,,,,,,,,,,,,160,5,0,187,7,0,3,9,0,0
fCB,8.26591836734685,2,496,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,7,0,3,9,0,0
aVC,8.265963718820773,2,496,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,0,3,9,0,0
ePL,8.266054421768619,0,496,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,3,9,0,0
ePL,8.266054421768619,1,496,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,3,9,0,0
ePL,8.266054421768619,2,496,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,3,9,0,0
evM,8.26609977324254,0,496,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,9,0,0
evM,8.26609977324254,1,496,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,9,0,0
evM,8.26609977324254,2,496,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,0,9,0,0
evS,8.266145124716463,0,496,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,10,0,0
evS,8.266145124716463,1,496,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,10,0,0
evS,8.266145124716463,2,496,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,0,10,0,0
mode,8.26628117913823,1,496,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
aVC,8.281814058956824,1,497,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,8.281950113378592,2,497,,,,,,,,,1,,,,,,,,,,,,160,2,0,185,12,66,0,10,0,0
wNC,8.282018140589477,0,497,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,8.282018140589477,1,497,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,8.282018140589477,2,497,,,,,,,,,1,,,,,,,,,,,,160,2,8,185,12,66,0,10,0,0
mode,8.282176870748208,1,497,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,8.298208616779952,1,498,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,8.29834467120172,2,498,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,11,66,0,10,0,0
aVC,8.31492063492054,1,499,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,8.315034013605347,2,499,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,10,66,0,10,0,0
aVC,8.331564625850245,1,500,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,8.348253968253873,1,501,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,8.34836734693868,2,501,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,9,66,0,10,0,0
aVC,8.3649433106575,1,502,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,8.365056689342307,2,502,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,8,66,0,10,0,0
aVC,8.381632653061127,1,503,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,8.381768707482895,2,503,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,7,66,0,10,0,0
fCA,8.399160997732327,1,504,,,,,,,,,2,,,,,,,,,,,,0,1,8,171,4,66,0,10,0,0
fCB,8.39920634920625,1,504,,,,,,,,,2,,,,,,,,,,,,0,10,8,171,4,66,0,10,0,0
aVC,8.399251700680171,1,504,,,,,,,,,2,,,,,,,,,,,,0,10,8,171,10,66,0,10,0,0
fCA,8.399297052154093,2,504,,,,,,,,,1,,,,,,,,,,,,64,2,8,171,7,66,0,10,0,0
fCB,8.399319727891054,2,504,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,7,66,0,10,0,0
aVC,8.399365079364976,2,504,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,13,66,0,10,0,0
wNC,8.399455782312822,0,504,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
wNC,8.399455782312822,1,504,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,10,66,0,10,0,0
wNC,8.399455782312822,2,504,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,66,0,10,0,0
mode,8.39959183673459,1,504,,,,,,,,,3,,,,,,,,,,,,0,10,0,169,10,66,0,10,0,0
aVC,8.415147392290145,1,505,,,,,,,,,3,,,,,,,,,,,,0,10,0,169,8,66,0,10,0,0
aVC,8.415283446711912,2,505,,,,,,,,,1,,,,,,,,,,,,64,5,0,169,12,66,0,10,0,0
mode,8.415510204081526,1,505,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,8,66,0,10,0,0
aVC,8.43151927437631,2,506,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,11,66,0,10,0,0
aVC,8.4482312925169,2,507,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,10,66,0,10,0,0
aVC,8.481768707482887,1,509,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,7,66,0,10,0,0
aVC,8.481904761904655,2,509,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,9,66,0,10,0,0
