#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,f1Ctrl,f2Ctrl,vCtrl,enCtrl
vCtrl,94.97916099773862,0,5699,1,{},9,{},561,561,3,g,1,1,-1,9,0,{},{},{},{},31,64,2,49,2,9,31
vCtrl,94.99578231293138,0,5700,1,{},8,{},561,561,3,g,1,1,-1,10,0,{},{},{},{},31,64,2,49,2,8,31
vCtrl,95.01249433107199,0,5701,1,{},7,{},561,561,3,g,1,1,-1,11,0,{},{},{},{},31,64,2,49,2,7,31
vCtrl,95.03061224490422,0,5702,1,{},6,{},561,561,3,g,1,1,-1,12,0,{},{},{},{},31,64,2,49,2,6,31
vCtrl,95.04582766440537,0,5703,1,{},5,{},561,561,3,g,1,1,-1,13,0,{},{},{},{},31,64,2,49,2,5,31
vCtrl,95.062517006809,0,5704,1,{},4,{},561,561,3,g,1,1,-1,14,0,{},{},{},{},31,64,2,49,2,4,31
vCtrl,95.07920634921264,0,5705,13,{},3,{},561,561,3,g,1,1,-1,15,0,{},{},{},{},31,64,2,49,2,3,31
vCtrl,95.29594104309028,0,5718,1,{},2,{},561,561,3,g,1,1,-1,16,0,{},{},{},{},31,64,2,49,2,2,31
vCtrl,95.31231292517646,0,5719,1,{},1,{},561,561,3,g,1,1,-1,17,0,{},{},{},{},31,64,2,49,2,1,31
vCtrl,95.32897959184314,0,5720,2,{},0,{},561,561,3,g,1,1,0,18,-1,{},{},{},{},31,64,2,49,2,0,31
f2Ctrl,95.36480725624227,0,5722,1,30,8,7,1121,561,3,g,1,1,1,18,0,{},{},{},{},31,64,2,97,4,8,31
vCtrl,95.3795691610042,0,5723,1,{},9,{},1121,1121,2,g,1,1,1,3,0,{},{},{},{},31,64,2,97,4,9,31
vCtrl,95.3958049886686,0,5724,1,{},10,{},1121,1121,2,g,1,1,1,4,0,{},{},{},{},31,64,2,97,4,10,31
vCtrl,95.41249433107224,0,5725,1,{},11,{},1121,1121,2,g,1,1,1,5,0,{},{},{},{},31,64,2,97,4,11,31
vCtrl,95.42920634921283,0,5726,1,{},12,{},1121,1121,2,g,1,1,-1,6,0,{},{},{},{},31,64,2,97,4,12,31
vCtrl,95.44589569161647,0,5727,1,{},11,{},1121,1121,2,g,1,1,-1,7,0,{},{},{},{},31,64,2,97,4,11,31
vCtrl,95.46263038549404,0,5728,1,{},10,{},1121,1121,2,g,1,1,-1,8,0,{},{},{},{},31,64,2,97,4,10,31
vCtrl,95.47886621315845,0,5729,1,{},9,{},1121,1121,2,g,1,1,-1,9,0,{},{},{},{},31,64,2,97,4,9,31
vCtrl,95.49551020408818,0,5730,1,{},8,{},1121,1121,2,g,1,1,-1,10,0,{},{},{},{},31,64,2,97,4,8,31
vCtrl,95.51219954649183,0,5731,1,{},7,{},1121,1121,2,g,1,1,-1,11,0,{},{},{},{},31,64,2,97,4,7,31
vCtrl,95.52947845805647,0,5732,1,{},6,{},1121,1121,2,g,1,1,-1,12,0,{},{},{},{},31,64,2,97,4,6,31
vCtrl,95.54548752835127,0,5733,1,{},5,{},1121,1121,2,g,1,1,-1,13,0,{},{},{},{},31,64,2,97,4,5,31
vCtrl,95.56222222222883,0,5734,1,{},4,{},1121,1121,2,g,1,1,-1,14,0,{},{},{},{},31,64,2,97,4,4,31
vCtrl,95.57891156463246,0,5735,23,{},3,{},1121,1121,2,g,1,1,-1,15,0,{},{},{},{},31,64,2,97,4,3,31
vCtrl,95.96215419501809,0,5758,1,{},2,{},1121,1121,2,g,1,1,-1,16,0,{},{},{},{},31,64,2,97,4,2,31
vCtrl,95.97852607710426,0,5759,1,{},1,{},1121,1121,2,g,1,1,-1,17,0,{},{},{},{},31,64,2,97,4,1,31
vCtrl,95.99494331066437,0,5760,2,{},0,{},1121,1121,2,g,1,1,8,18,0,{},{},{},{},31,64,2,97,4,0,31
vCtrl,96.03106575964401,0,5762,1,{},8,{},1121,1121,2,g,1,1,1,19,0,{},{},{},{},31,64,2,97,4,8,31
vCtrl,96.04521541950798,0,5763,1,{},9,{},1121,1121,2,g,1,1,1,20,0,{},{},{},{},31,64,2,97,4,9,31
vCtrl,96.06199546485948,0,5764,1,{},10,{},1121,1121,2,g,1,1,1,21,0,{},{},{},{},31,64,2,97,4,10,31
vCtrl,96.07866213152617,0,5765,1,{},11,{},1121,1121,2,g,1,1,1,22,0,{},{},{},{},31,64,2,97,4,11,31
vCtrl,96.09467120182097,0,5766,1,{},12,{},1121,1121,2,g,1,1,-1,23,0,{},{},{},{},31,64,2,97,4,12,31
vCtrl,96.11131519275068,0,5767,1,{},11,{},1121,1121,2,g,1,1,-1,24,0,{},{},{},{},31,64,2,97,4,11,31
vCtrl,96.12777777778471,0,5768,1,{},10,{},1121,1121,2,g,1,1,-1,25,0,{},{},{},{},31,64,2,97,4,10,31
vCtrl,96.14430839002962,0,5769,1,{},9,{},1121,1121,2,g,1,1,-1,26,0,{},{},{},{},31,64,2,97,4,9,31
vCtrl,96.16099773243327,0,5770,1,{},8,{},1121,1121,2,g,1,1,-1,27,0,{},{},{},{},31,64,2,97,4,8,31
vCtrl,96.17768707483692,0,5771,1,{},7,{},1121,1121,2,g,1,1,-1,28,0,{},{},{},{},31,64,2,97,4,7,31
vCtrl,96.19503401361247,0,5772,1,{},6,{},1121,1121,2,g,1,1,-1,29,0,{},{},{},{},31,64,2,97,4,6,31
vCtrl,96.21097505669638,0,5773,1,{},5,{},1121,1121,2,g,1,1,-1,30,0,{},{},{},{},31,64,2,97,4,5,31
vCtrl,96.22770975057395,0,5774,1,{},4,{},1121,1121,2,g,1,1,-1,31,0,{},{},{},{},31,64,2,97,4,4,31
vCtrl,96.24439909297759,0,5775,23,{},3,{},1121,1121,2,g,1,1,-1,32,0,{},{},{},{},31,64,2,97,4,3,31
vCtrl,96.62832199547212,0,5798,1,{},2,{},1121,1121,2,g,1,1,-1,33,0,{},{},{},{},31,64,2,97,4,2,31
vCtrl,96.64464852608438,0,5799,1,{},1,{},1121,1121,2,g,1,1,-1,34,0,{},{},{},{},31,64,2,97,4,1,31
vCtrl,96.66108843538144,0,5800,2,{},0,{},1121,1121,2,g,1,1,8,35,0,{},{},{},{},31,64,2,97,4,0,31
vCtrl,96.69546485261503,0,5802,1,{},8,{},1121,1121,2,g,1,1,1,36,0,{},{},{},{},31,64,2,97,4,8,31
vCtrl,96.71156462585769,0,5803,1,{},9,{},1121,1121,2,g,1,1,1,37,0,{},{},{},{},31,64,2,97,4,9,31
vCtrl,96.72770975057425,0,5804,1,{},10,{},1121,1121,2,g,1,1,1,38,0,{},{},{},{},31,64,2,97,4,10,31
vCtrl,96.74439909297789,0,5805,1,{},11,{},1121,1121,2,g,1,1,1,39,0,{},{},{},{},31,64,2,97,4,11,31
vCtrl,96.76111111111848,0,5806,1,{},12,{},1121,1121,2,g,1,1,-1,40,0,{},{},{},{},31,64,2,97,4,12,31
vCtrl,96.77780045352212,0,5807,1,{},11,{},1121,1121,2,g,1,1,-1,41,0,{},{},{},{},31,64,2,97,4,11,31
vCtrl,96.79451247166273,0,5808,1,{},10,{},1121,1121,2,g,1,1,-1,42,0,{},{},{},{},31,64,2,97,4,10,31
vCtrl,96.810816326538,0,5809,1,{},9,{},1121,1121,2,g,1,1,-1,43,0,{},{},{},{},31,64,2,97,4,9,31
vCtrl,96.82746031746771,0,5810,1,{},8,{},1121,1121,2,g,1,1,-1,44,0,{},{},{},{},31,64,2,97,4,8,31
vCtrl,96.84414965987133,0,5811,1,{},7,{},1121,1121,2,g,1,1,-1,45,0,{},{},{},{},31,64,2,97,4,7,31
vCtrl,96.86083900227496,0,5812,1,{},6,{},1121,1121,2,g,1,1,-1,46,0,{},{},{},{},31,64,2,97,4,6,31
vCtrl,96.87752834467858,0,5813,1,{},5,{},1121,1121,2,g,1,1,-1,47,0,{},{},{},{},31,64,2,97,4,5,31
vCtrl,96.8942176870822,0,5814,1,{},4,{},1121,1121,2,g,1,1,-1,48,0,{},{},{},{},31,64,2,97,4,4,31
vCtrl,96.91090702948583,0,5815,23,{},3,{},1121,1121,2,g,1,1,-1,49,0,{},{},{},{},31,64,2,97,4,3,31
vCtrl,97.29473922903232,0,5838,1,{},2,{},1121,1121,2,g,1,1,-1,50,0,{},{},{},{},31,64,2,97,4,2,31
vCtrl,97.31145124717291,0,5839,1,{},1,{},1121,1121,2,g,1,1,-1,51,0,{},{},{},{},31,64,2,97,4,1,31
vCtrl,97.32789115646997,0,5840,2,{},0,{},1121,1121,2,g,1,1,8,52,0,{},{},{},{},31,64,2,97,4,0,31
vCtrl,97.36349206349949,0,5842,0,{},8,{},1121,1121,2,g,1,1,0,53,0,{},{},{},{},31,64,2,97,4,8,31
enBit,97.36378684808,0,5842,0,120,8,0,1121,1121,2,g,0,1,0,53,0,{},{},{},{},31,64,2,97,4,8,0
enBit,97.36419501134523,0,5842,0,0,8,8,1121,1121,2,g,1,1,0,53,0,{},{},{},{},31,64,2,97,4,8,25
enBit,97.36424036281916,0,5842,0,0,8,8,1121,1121,2,g,0,1,0,53,0,{},{},{},{},31,64,2,97,4,8,0
enBit,97.3646485260844,0,5842,1,0,8,8,1121,1121,2,g,1,1,1,53,0,{},{},{},{},31,64,2,97,4,8,25
vCtrl,97.3781179138395,0,5843,1,{},9,{},1121,1121,2,g,1,1,1,54,0,{},{},{},{},31,64,2,97,4,9,25
vCtrl,97.39480725624314,0,5844,1,{},10,{},1121,1121,2,g,1,1,1,55,0,{},{},{},{},31,64,2,97,4,10,25
vCtrl,97.41149659864678,0,5845,1,{},11,{},1121,1121,2,g,1,1,1,56,0,{},{},{},{},31,64,2,97,4,11,25
vCtrl,97.42746031746765,0,5846,1,{},12,{},1121,1121,2,g,1,1,-1,57,0,{},{},{},{},31,64,2,97,4,12,25
vCtrl,97.44385487529078,0,5847,1,{},11,{},1121,1121,2,g,1,1,-1,58,0,{},{},{},{},31,64,2,97,4,11,25
vCtrl,97.46036281179872,0,5848,1,{},10,{},1121,1121,2,g,1,1,-1,59,0,{},{},{},{},31,64,2,97,4,10,25
vCtrl,97.47671201814794,0,5849,1,{},9,{},1121,1121,2,g,1,1,-1,60,0,{},{},{},{},31,64,2,97,4,9,25
vCtrl,97.49317460318197,0,5850,1,{},8,{},1121,1121,2,g,1,1,-1,61,0,{},{},{},{},31,64,2,97,4,8,25
vCtrl,97.50961451247903,0,5851,1,{},7,{},1121,1121,2,g,1,1,1,62,0,{},{},{},{},31,64,2,97,4,7,25
vCtrl,97.52832199547224,0,5852,1,{},8,{},1121,1121,2,g,1,1,1,63,0,{},{},{},{},31,64,2,97,4,8,25
vCtrl,97.54281179139062,0,5853,1,{},9,{},1121,1121,2,g,1,1,1,64,0,{},{},{},{},31,64,2,97,4,9,31
vCtrl,97.55929705216161,0,5854,1,{},10,{},1121,1121,2,g,1,1,1,65,0,{},{},{},{},31,64,2,97,4,10,31
vCtrl,97.57564625851083,0,5855,1,{},11,{},1121,1121,2,g,1,1,1,66,0,{},{},{},{},31,64,2,97,4,11,31
vCtrl,97.59210884354485,0,5856,1,{},12,{},1121,1121,2,g,1,1,-1,67,0,{},{},{},{},31,64,2,97,4,12,31
vCtrl,97.60863945578976,0,5857,1,{},11,{},1121,1121,2,g,1,1,-1,68,0,{},{},{},{},31,64,2,97,4,11,31
vCtrl,97.62501133787595,0,5858,1,{},10,{},1121,1121,2,g,1,1,-1,69,0,{},{},{},{},31,64,2,97,4,10,31
vCtrl,97.64160997733174,0,5859,1,{},9,{},1121,1121,2,g,1,1,-1,70,0,{},{},{},{},31,64,2,97,4,9,31
vCtrl,97.65839002268322,0,5860,1,{},8,{},1121,1121,2,g,1,1,-1,71,0,{},{},{},{},31,64,2,97,4,8,31
vCtrl,97.67498866213901,0,5861,1,{},7,{},1121,1121,2,g,1,1,-1,72,0,{},{},{},{},31,64,2,97,4,7,31
vCtrl,97.69170068027961,0,5862,1,{},6,{},1121,1121,2,g,1,1,-1,73,0,{},{},{},{},31,64,2,97,4,6,31
vCtrl,97.70836734694628,0,5863,1,{},5,{},1121,1121,2,g,1,1,-1,74,0,{},{},{},{},31,64,2,97,4,5,31
vCtrl,97.72496598640207,0,5864,1,{},4,{},1121,1121,2,g,1,1,-1,75,0,{},{},{},{},31,64,2,97,4,4,31
vCtrl,97.74165532880569,0,5865,13,{},3,{},1121,1121,2,g,1,1,-1,76,0,{},{},{},{},31,64,2,97,4,3,31
vCtrl,97.95859410431589,0,5878,1,{},2,{},1121,1121,2,g,1,1,-1,77,0,{},{},{},{},31,64,2,97,4,2,31
vCtrl,97.97505668934991,0,5879,1,{},1,{},1121,1121,2,g,1,1,-1,78,0,{},{},{},{},31,64,2,97,4,1,31
vCtrl,97.99145124717305,0,5880,2,{},0,{},1121,1121,2,g,1,1,8,79,0,{},{},{},{},31,64,2,97,4,0,31
vCtrl,98.02707482993948,0,5882,1,{},8,{},1121,1121,2,g,1,1,1,80,0,{},{},{},{},31,64,2,97,4,8,31
vCtrl,98.04215419501888,0,5883,1,{},9,{},1121,1121,2,g,1,1,1,81,0,{},{},{},{},31,64,2,97,4,9,31
vCtrl,98.05834467120937,0,5884,1,{},10,{},1121,1121,2,g,1,1,1,82,0,{},{},{},{},31,64,2,97,4,10,31
vCtrl,98.07494331066516,0,5885,1,{},11,{},1121,1121,2,g,1,1,1,83,0,{},{},{},{},31,64,2,97,4,11,31
vCtrl,98.09165532880576,0,5886,1,{},12,{},1121,1121,2,g,1,1,-1,84,0,{},{},{},{},31,64,2,97,4,12,31
vCtrl,98.10843537415724,0,5887,1,{},11,{},1121,1121,2,g,1,1,-1,85,0,{},{},{},{},31,64,2,97,4,11,31
vCtrl,98.12505668935,0,5888,1,{},10,{},1121,1121,2,g,1,1,-1,86,0,{},{},{},{},31,64,2,97,4,10,31
vCtrl,98.14138321996226,0,5889,1,{},9,{},1121,1121,2,g,1,1,-1,87,0,{},{},{},{},31,64,2,97,4,9,31
vCtrl,98.15809523810285,0,5890,1,{},8,{},1121,1121,2,g,1,1,-1,88,0,{},{},{},{},31,64,2,97,4,8,31
vCtrl,98.17469387755864,0,5891,1,{},7,{},1121,1121,2,g,1,1,-1,89,0,{},{},{},{},31,64,2,97,4,7,31
vCtrl,98.19140589569923,0,5892,1,{},6,{},1121,1121,2,g,1,1,-1,90,0,{},{},{},{},31,64,2,97,4,6,31
vCtrl,98.20807256236591,0,5893,1,{},5,{},1121,1121,2,g,1,1,-1,91,0,{},{},{},{},31,64,2,97,4,5,31
vCtrl,98.2246712018217,0,5894,1,{},4,{},1121,1121,2,g,1,1,-1,92,0,{},{},{},{},31,64,2,97,4,4,31
vCtrl,98.2413832199623,0,5895,23,{},3,{},1121,1121,2,g,1,1,-1,93,0,{},{},{},{},31,64,2,97,4,3,31
vCtrl,98.62519274377183,0,5918,1,{},2,{},1121,1121,2,g,1,1,-1,94,0,{},{},{},{},31,64,2,97,4,2,31
vCtrl,98.6416326530689,0,5919,1,{},1,{},1121,1121,2,g,1,1,-1,95,0,{},{},{},{},31,64,2,97,4,1,31
vCtrl,98.658049886629,0,5920,2,{},0,{},1121,1121,2,g,1,1,8,96,0,{},{},{},{},31,64,2,97,4,0,31
vCtrl,98.69417233560864,0,5922,1,{},8,{},1121,1121,2,g,1,1,1,97,0,{},{},{},{},31,64,2,97,4,8,31
vCtrl,98.7083900226835,0,5923,1,{},9,{},1121,1121,2,g,1,1,1,98,0,{},{},{},{},31,64,2,97,4,9,31
vCtrl,98.72512471656107,0,5924,1,{},10,{},1121,1121,2,g,1,1,1,99,0,{},{},{},{},31,64,2,97,4,10,31
vCtrl,98.74174603175383,0,5925,1,{},11,{},1121,1121,2,g,1,1,1,100,0,{},{},{},{},31,64,2,97,4,11,31
vCtrl,98.75798185941822,0,5926,1,{},12,{},1121,1121,2,g,1,1,-1,101,0,{},{},{},{},31,64,2,97,4,12,31
vCtrl,98.77444444445223,0,5927,1,{},11,{},1121,1121,2,g,1,1,-1,102,0,{},{},{},{},31,64,2,97,4,11,31
vCtrl,98.7908163265384,0,5928,1,{},10,{},1121,1121,2,g,1,1,-1,103,0,{},{},{},{},31,64,2,97,4,10,31
vCtrl,98.8074149659942,0,5929,1,{},9,{},1121,1121,2,g,1,1,-1,104,0,{},{},{},{},31,64,2,97,4,9,31
vCtrl,98.82419501134568,0,5930,1,{},8,{},1121,1121,2,g,1,1,-1,105,0,{},{},{},{},31,64,2,97,4,8,31
vCtrl,98.84079365080147,0,5931,1,{},7,{},1121,1121,2,g,1,1,-1,106,0,{},{},{},{},31,64,2,97,4,7,31
vCtrl,98.85750566894207,0,5932,1,{},6,{},1121,1121,2,g,1,1,-1,107,0,{},{},{},{},31,64,2,97,4,6,31
vCtrl,98.87417233560875,0,5933,1,{},5,{},1121,1121,2,g,1,1,-1,108,0,{},{},{},{},31,64,2,97,4,5,31
vCtrl,98.89077097506454,0,5934,1,{},4,{},1121,1121,2,g,1,1,-1,109,0,{},{},{},{},31,64,2,97,4,4,31
vCtrl,98.90746031746816,0,5935,23,{},3,{},1121,1121,2,g,1,1,-1,110,0,{},{},{},{},31,64,2,97,4,3,31
vCtrl,99.29136054422563,0,5958,1,{},2,{},1121,1121,2,g,1,1,-1,111,0,{},{},{},{},31,64,2,97,4,2,31
vCtrl,99.30780045352267,0,5959,1,{},1,{},1121,1121,2,g,1,1,-1,112,0,{},{},{},{},31,64,2,97,4,1,31
vCtrl,99.32433106576758,0,5960,2,{},0,{},1121,1121,2,g,1,1,8,113,0,{},{},{},{},31,64,2,97,4,0,31
vCtrl,99.35861678005332,0,5962,1,{},8,{},1121,1121,2,g,1,1,1,114,0,{},{},{},{},31,64,2,97,4,8,31
vCtrl,99.37480725624381,0,5963,1,{},9,{},1121,1121,2,g,1,1,1,115,0,{},{},{},{},31,64,2,97,4,9,31
vCtrl,99.39086167801253,0,5964,1,{},10,{},1121,1121,2,g,1,1,1,116,0,{},{},{},{},31,64,2,97,4,10,31
vCtrl,99.40755102041616,0,5965,1,{},11,{},1121,1121,2,g,1,1,1,117,0,{},{},{},{},31,64,2,97,4,11,31
vCtrl,99.4243537415046,0,5966,1,{},12,{},1121,1121,2,g,1,1,-1,118,0,{},{},{},{},31,64,2,97,4,12,31
vCtrl,99.4409523809604,0,5967,1,{},11,{},1121,1121,2,g,1,1,-1,119,0,{},{},{},{},31,64,2,97,4,11,31
vCtrl,99.457664399101,0,5968,1,{},10,{},1121,1121,2,g,1,1,-1,120,0,{},{},{},{},31,64,2,97,4,10,31
vCtrl,99.4740816326611,0,5969,1,{},9,{},1121,1121,2,g,1,1,-1,121,0,{},{},{},{},31,64,2,97,4,9,31
vCtrl,99.490612244906,0,5970,1,{},8,{},1121,1121,2,g,1,1,-1,122,0,{},{},{},{},31,64,2,97,4,8,31
vCtrl,99.50730158730963,0,5971,1,{},7,{},1121,1121,2,g,1,1,-1,123,0,{},{},{},{},31,64,2,97,4,7,31
vCtrl,99.52399092971325,0,5972,1,{},6,{},1121,1121,2,g,1,1,-1,124,0,{},{},{},{},31,64,2,97,4,6,31
vCtrl,99.54068027211687,0,5973,1,{},5,{},1121,1121,2,g,1,1,-1,125,0,{},{},{},{},31,64,2,97,4,5,31
vCtrl,99.5573696145205,0,5974,1,{},4,{},1121,1121,2,g,1,1,-1,126,0,{},{},{},{},31,64,2,97,4,4,31
vCtrl,99.57405895692412,0,5975,23,{},3,{},1121,1121,2,g,1,1,-1,127,0,{},{},{},{},31,64,2,97,4,3,31
vCtrl,99.95789115647061,0,5998,1,{},2,{},1121,1121,2,g,1,1,-1,128,0,{},{},{},{},31,64,2,97,4,2,31
vCtrl,99.9746031746112,0,5999,1,{},1,{},1121,1121,2,g,1,1,-1,129,0,{},{},{},{},31,64,2,97,4,1,31
vCtrl,99.9910204081713,0,6000,2,{},0,{},1121,1121,2,g,1,1,0,130,2,{},{},{},{},31,64,2,97,4,0,31
f2Ctrl,100.03231292517813,0,6002,0,160,8,8,280,1121,2,g,1,1,0,130,0,{},{},{},{},31,64,2,24,1,8,31
enBit,100.03267573696952,0,6002,0,0,8,0,280,280,4,g,0,1,0,2,0,{},{},{},{},31,64,2,24,1,8,0
enBit,100.03308390023476,0,6002,0,0,8,8,280,280,4,g,1,1,0,2,0,{},{},{},{},31,144,3,24,1,8,31
enBit,100.03312925170869,0,6002,1,0,8,8,280,280,4,g,0,1,0,2,0,{},{},{},{},31,144,3,24,1,8,0
enBit,100.03353741497392,0,6003,0,1,8,8,280,280,4,g,1,1,0,2,0,{},{},{},{},31,144,3,24,1,8,31
enBit,100.03358276644785,0,6003,0,0,8,8,280,280,4,g,0,1,0,2,0,{},{},{},{},31,144,3,24,1,8,0
enBit,100.03399092971308,0,6003,0,0,8,8,280,280,4,g,1,1,0,2,0,{},{},{},{},31,144,3,24,1,8,31
enBit,100.03403628118701,0,6003,0,0,8,8,280,280,4,g,0,1,0,2,0,{},{},{},{},31,144,3,24,1,8,0
enBit,100.03444444445225,0,6003,1,0,8,8,280,280,4,g,1,1,-1,2,0,{},{},{},{},31,144,3,24,1,8,31
vCtrl,100.05809523810306,0,6004,3,{},7,{},280,280,4,g,1,1,-1,3,0,{},{},{},{},31,144,3,24,1,7,31
vCtrl,100.1070294784659,0,6007,3,{},6,{},280,280,4,g,1,1,-1,4,0,{},{},{},{},31,144,3,24,1,6,31
vCtrl,100.15675736962237,0,6010,3,{},5,{},280,280,4,g,1,1,-1,5,0,{},{},{},{},31,144,3,24,1,5,31
vCtrl,100.20682539683325,0,6013,3,{},4,{},280,280,4,g,1,1,-1,6,0,{},{},{},{},31,144,3,24,1,4,31
vCtrl,100.25684807257022,0,6016,63,{},3,{},280,280,4,g,1,1,-1,7,0,{},{},{},{},31,144,3,24,1,3,31
vCtrl,101.30786848073353,0,6079,1,{},2,{},280,280,4,g,1,1,-1,8,0,{},{},{},{},31,144,3,24,1,2,31
vCtrl,101.32444444445235,0,6080,1,{},1,{},280,280,4,g,1,1,-1,9,0,{},{},{},{},31,144,3,24,1,1,31
vCtrl,101.34113378685598,0,6081,1,{},0,{},280,280,4,g,1,1,0,10,0,{},{},{},{},31,144,3,24,1,0,31
f1Ctrl,101.36079365080158,0,6082,2,79,8,8,316,280,4,g,1,1,-1,10,0,{},{},{},{},31,144,3,60,1,8,31
vCtrl,101.39179138322793,0,6084,3,{},7,{},316,316,4,f,1,1,-1,3,0,{},{},{},{},31,144,3,60,1,7,31
vCtrl,101.44070294785381,0,6087,3,{},6,{},316,316,4,f,1,1,-1,4,0,{},{},{},{},31,144,3,60,1,6,31
vCtrl,101.4907029478538,0,6090,3,{},5,{},316,316,4,f,1,1,-1,5,0,{},{},{},{},31,144,3,60,1,5,31
vCtrl,101.54077097506469,0,6093,3,{},4,{},316,316,4,f,1,1,-1,6,0,{},{},{},{},31,144,3,60,1,4,31
vCtrl,101.59079365080166,0,6096,63,{},3,{},316,316,4,f,1,1,-1,7,0,{},{},{},{},31,144,3,60,1,3,31
vCtrl,102.64097505669744,0,6159,1,{},2,{},316,316,4,f,1,1,-1,8,0,{},{},{},{},31,144,3,60,1,2,31
vCtrl,102.65764172336411,0,6160,1,{},1,{},316,316,4,f,1,1,-1,9,0,{},{},{},{},31,144,3,60,1,1,31
vCtrl,102.67433106576773,0,6161,1,{},0,{},316,316,4,f,1,1,0,10,0,{},{},{},{},31,144,3,60,1,0,31
f1Ctrl,102.69403628118727,0,6162,2,80,8,0,336,316,4,f,1,1,-1,10,0,{},{},{},{},31,144,3,80,1,8,31
vCtrl,102.72496598640271,0,6164,3,{},7,{},336,336,4,e,1,1,-1,3,0,{},{},{},{},31,144,3,80,1,7,31
vCtrl,102.77414965987212,0,6167,3,{},6,{},336,336,4,e,1,1,-1,4,0,{},{},{},{},31,144,3,80,1,6,31
vCtrl,102.82390022676555,0,6170,3,{},5,{},336,336,4,e,1,1,-1,5,0,{},{},{},{},31,144,3,80,1,5,31
vCtrl,102.87396825397643,0,6173,3,{},4,{},336,336,4,e,1,1,-1,6,0,{},{},{},{},31,144,3,80,1,4,31
vCtrl,102.9239909297134,0,6176,63,{},3,{},336,336,4,e,1,1,-1,7,0,{},{},{},{},31,144,3,80,1,3,31
vCtrl,103.97451247166356,0,6239,1,{},2,{},336,336,4,e,1,1,-1,8,0,{},{},{},{},31,144,3,80,1,2,31
vCtrl,103.9908390022758,0,6240,1,{},1,{},336,336,4,e,1,1,-1,9,0,{},{},{},{},31,144,3,80,1,1,31
vCtrl,104.0078458049969,0,6241,1,{},0,{},336,336,4,e,1,1,0,10,0,{},{},{},{},31,144,3,80,1,0,31
f1Ctrl,104.02718820862505,0,6242,2,80,8,0,424,336,4,e,1,1,-1,10,0,{},{},{},{},31,144,3,168,1,8,31
vCtrl,104.05816326531443,0,6244,3,{},7,{},424,424,4,c,1,1,-1,3,0,{},{},{},{},31,144,3,168,1,7,31
vCtrl,104.10734693878383,0,6247,3,{},6,{},424,424,4,c,1,1,-1,4,0,{},{},{},{},31,144,3,168,1,6,31
vCtrl,104.15709750567726,0,6250,3,{},5,{},424,424,4,c,1,1,-1,5,0,{},{},{},{},31,144,3,168,1,5,31
vCtrl,104.20716553288814,0,6253,3,{},4,{},424,424,4,c,1,1,-1,6,0,{},{},{},{},31,144,3,168,1,4,31
vCtrl,104.25718820862511,0,6256,63,{},3,{},424,424,4,c,1,1,-1,7,0,{},{},{},{},31,144,3,168,1,3,31
vCtrl,105.3072108843621,0,6319,1,{},2,{},424,424,4,c,1,1,-1,8,0,{},{},{},{},31,144,3,168,1,2,31
vCtrl,105.32358276644828,0,6320,1,{},1,{},424,424,4,c,1,1,-1,9,0,{},{},{},{},31,144,3,168,1,1,31
vCtrl,105.34002267574535,0,6321,1,{},0,{},424,424,4,c,1,1,0,10,-2,{},{},{},{},31,144,3,168,1,0,31
f2Ctrl,105.36102040817168,0,6322,0,80,8,0,1121,424,4,c,1,1,0,10,0,{},{},{},{},31,144,3,97,4,8,31
enBit,105.36133786848916,0,6322,0,0,8,0,1121,1121,2,g,0,1,0,2,0,{},{},{},{},31,144,3,97,4,8,0
enBit,105.3617460317544,0,6322,0,0,8,8,1121,1121,2,g,1,1,0,2,0,{},{},{},{},31,64,2,97,4,8,7
enBit,105.36181405896528,0,6322,0,0,8,8,1121,1121,2,g,0,1,0,2,0,{},{},{},{},31,64,2,97,4,8,0
enBit,105.36222222223051,0,6322,1,0,8,8,1121,1121,2,g,1,1,1,2,0,{},{},{},{},31,64,2,97,4,8,7
vCtrl,105.3738775510287,0,6323,1,{},9,{},1121,1121,2,g,1,1,1,3,0,{},{},{},{},31,64,2,97,4,9,7
vCtrl,105.3906575963802,0,6324,1,{},10,{},1121,1121,2,g,1,1,1,4,0,{},{},{},{},31,64,2,97,4,10,7
vCtrl,105.40734693878383,0,6325,1,{},11,{},1121,1121,2,g,1,1,1,5,0,{},{},{},{},31,64,2,97,4,11,7
vCtrl,105.42353741497433,0,6326,1,{},12,{},1121,1121,2,g,1,1,-1,6,0,{},{},{},{},31,64,2,97,4,12,7
vCtrl,105.43990929706051,0,6327,1,{},11,{},1121,1121,2,g,1,1,-1,7,0,{},{},{},{},31,64,2,97,4,11,7
vCtrl,105.4563945578315,0,6328,1,{},10,{},1121,1121,2,g,1,1,-1,8,0,{},{},{},{},31,64,2,97,4,10,7
vCtrl,105.47267573696983,0,6329,1,{},9,{},1121,1121,2,g,1,1,-1,9,0,{},{},{},{},31,64,2,97,4,9,7
vCtrl,105.48909297052994,0,6330,1,{},8,{},1121,1121,2,g,1,1,-1,10,0,{},{},{},{},31,64,2,97,4,8,7
vCtrl,105.50573696145966,0,6331,1,{},7,{},1121,1121,2,g,1,1,0,11,1,{},{},{},{},31,64,2,97,4,7,7
